,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
1457,['万树森林二期 3室2厅 西南'],135,10990,万树森林二期,郫都,犀浦,3室2厅1厨2卫,中楼层 (共18层),122.84㎡,平层,104.92㎡,板塔结合,西南,框架结构,简装,一梯四户,有,2021-11-28,商品房,2010-09-07,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
1458,['中信未来城南区 4室2厅 东南'],290,19956,中信未来城南区,郫都,郫县城区,4室2厅1厨2卫,低楼层 (共7层),145.32㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯两户,有,2021-12-09,商品房,2019-09-20,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1459,['公园1号 3室2厅 东南'],99.9,12973,公园1号,郫都,红光,3室2厅1厨1卫,高楼层 (共32层),77.01㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯六户,有,2021-12-03,商品房,2017-07-06,普通住宅,满两年,共有,"
                                有抵押 20万元 建设银行郫都支行 业主自还
                              ",已上传房本照片,,,,
1460,['蓉树园 3室1厅 东'],74,14088,蓉树园,郫都,红光,3室1厅1厨2卫,中楼层 (共31层),52.53㎡,平层,暂无数据,塔楼,东,钢混结构,精装,两梯七户,有,2021-12-04,商品房,2017-09-01,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1461,['四季豪廷 3室2厅 东南'],170,12348,四季豪廷,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共25层),137.68㎡,平层,113.32㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-12-09,商品房,2015-07-10,普通住宅,满五年,非共有,"
                                有抵押 30万元 工行 业主自还
                              ",已上传房本照片,,,,
1462,['溪地湾 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,溪地湾,郫都,犀浦,3室2厅1厨2卫,低楼层 (共33层),88.04㎡,平层,暂无数据,塔楼,西南,钢混结构,其他,三梯六户,有,2021-12-01,商品房,2017-02-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1463,['蓝光幸福满庭 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,3室1厅1厨1卫,低楼层 (共26层),76.02㎡,平层,暂无数据,板塔结合,东北,钢混结构,简装,两梯八户,有,2021-11-25,商品房,2017-01-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1464,['华侨凤凰国际城 4室2厅 东南'],160,12945,华侨凤凰国际城,郫都,郫县城区,4室2厅1厨2卫,中楼层 (共25层),123.6㎡,平层,100.61㎡,板楼,东南,框架结构,精装,两梯五户,有,2021-11-26,商品房,2013-03-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1465,['交大万嘉樟菊园 3室2厅 东南'],125,10601,交大万嘉樟菊园,郫都,犀浦,3室2厅1厨2卫,中楼层 (共26层),117.92㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-11-30,商品房,2017-06-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1466,['公园榕郡 3室1厅 西北'],118,12689,公园榕郡,郫都,犀浦,3室1厅1厨1卫,高楼层 (共18层),93㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯四户,有,2021-12-03,商品房,2018-11-07,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1467,['合能橙中心 3室2厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,合能橙中心,郫都,犀浦,3室2厅1厨2卫,高楼层 (共18层),90.2㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,两梯十六户,有,2021-12-02,商品房,2019-11-05,普通住宅,满两年,非共有,"
                                有抵押 30万元 工商 客户偿还
                              ",已上传房本照片,,,,
1468,['今日花园 3室1厅 东 东南'],100,9307,今日花园,郫都,犀浦,3室1厅1厨2卫,中楼层 (共6层),107.45㎡,平层,暂无数据,板塔结合,东 东南,混合结构,精装,一梯两户,无,2021-12-04,商品房,2003-12-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1469,['西区花园花园洋房 3室1厅 东南'],120,8909,西区花园花园洋房,郫都,犀浦,3室1厅1厨2卫,低楼层 (共6层),134.71㎡,错层,暂无数据,板塔结合,东南,混合结构,精装,一梯两户,无,2021-12-03,商品房,2015-02-27,普通住宅,满五年,非共有,"
                                有抵押 80万元 金融公司垫资
                              ",已上传房本照片,,,,
1470,['国安尚郡 2室1厅 东南'],50,9010,国安尚郡,郫都,郫县城区,2室1厅1厨1卫,中楼层 (共33层),55.5㎡,平层,45㎡,板楼,东南,钢混结构,简装,两梯三十一户,有,2021-12-08,商品房,2005-04-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1471,['派克公馆 2室1厅 西南'],115,13052,派克公馆,郫都,成外,2室1厅1厨1卫,高楼层 (共18层),88.11㎡,平层,暂无数据,板塔结合,西南,框架结构,精装,两梯三户,有,2021-12-01,商品房,2017-12-28,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1472,['西区花园晨之曦 3室2厅 南'],91,8892,西区花园晨之曦,郫都,犀浦,3室2厅1厨1卫,低楼层 (共6层),102.35㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯四户,无,2018-11-18,商品房,2011-03-28,普通住宅,满五年,非共有,"
                                有抵押 33万元 金融公司垫资
                              ",已上传房本照片,,,,
1473,['龙城国际 2室2厅 东南'],140,15445,龙城国际,郫都,橡树湾,2室2厅1厨1卫,高楼层 (共10层),90.65㎡,平层,76.9㎡,板楼,东南,框架结构,毛坯,一梯四户,有,2019-04-07,商品房,2013-06-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1474,['绿地国际花都三期 4室2厅 东南'],142,11351,绿地国际花都三期,郫都,郫县城区,4室2厅1厨2卫,低楼层 (共31层),125.1㎡,暂无数据,暂无数据,塔楼,东南,钢混结构,简装,两梯四户,有,2019-08-20,商品房,2017-04-19,普通住宅,满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1475,['西郡兰庭 3室2厅 东南 西北'],108,9643,西郡兰庭,郫都,犀浦,3室2厅1厨2卫,低楼层 (共17层),112㎡,平层,96.54㎡,板塔结合,东南 西北,框架结构,毛坯,两梯五户,有,2019-08-06,商品房,2013-08-15,普通住宅,满五年,共有,"
                                有抵押 30万元 农业 业主自还
                              ",已上传房本照片,,,,
1476,['中铁伊萨贝拉 2室1厅 南'],64,9350,中铁伊萨贝拉,郫都,犀浦,2室1厅1厨1卫,低楼层 (共26层),68.45㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,2019-06-19,商品房,2011-09-18,普通住宅,满五年,共有,"
                                有抵押 19万元 业主自还
                              ",已上传房本照片,,,,
1477,['西郡兰庭 3室2厅 东南'],152,11559,西郡兰庭,郫都,犀浦,3室2厅1厨2卫,中楼层 (共17层),131.51㎡,平层,113.56㎡,板塔结合,东南,框架结构,精装,两梯四户,有,2019-04-15,商品房,2018-03-07,普通住宅,满两年,共有,"
                                有抵押 40万元 农业银行 客户偿还
                              ",已上传房本照片,,,,
1478,['犀浦百伦广场 2室2厅 东南'],100,12701,犀浦百伦广场,郫都,犀浦,2室2厅1厨1卫,中楼层 (共18层),78.74㎡,平层,暂无数据,塔楼,东南,钢混结构,简装,两梯七户,有,2018-09-09,商品房,2018-09-09,普通住宅,满两年,共有,"
                                有抵押 14万元 工行 业主自还
                              ",已上传房本照片,,,,
1479,['派克公馆 3室2厅 东南'],185,14427,派克公馆,郫都,成外,3室2厅1厨2卫,低楼层 (共14层),128.24㎡,错层,暂无数据,板塔结合,东南,框架结构,精装,两梯两户,有,2019-06-02,商品房,2016-11-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1480,['今日花园 3室2厅 西北'],102,8523,今日花园,郫都,犀浦,3室2厅1厨2卫,高楼层 (共6层),119.69㎡,平层,106.27㎡,板塔结合,西北,混合结构,简装,一梯两户,无,2018-10-08,商品房,2006-03-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1481,['今日花园 4室2厅 东南'],280,15698,今日花园,郫都,犀浦,4室2厅1厨2卫,中楼层 (共5层),178.37㎡,跃层,暂无数据,板塔结合,东南,钢混结构,精装,一梯两户,无,2019-05-04,商品房,2004-05-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1482,['紫藤居 2室2厅 西南'],65,7832,紫藤居,郫都,郫县万达,2室2厅1厨1卫,中楼层 (共7层),83㎡,平层,暂无数据,板楼,西南,砖混结构,精装,一梯两户,无,2019-01-08,商品房,2008-12-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1483,['成都后花园二期 1室1厅 东'],65,11152,成都后花园二期,郫都,成外,1室1厅1厨1卫,低楼层 (共11层),58.29㎡,平层,暂无数据,板塔结合,东,框架结构,毛坯,四梯三十六户,有,2018-09-05,商品房,2018-05-21,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1484,['府河御景 5室2厅 东南'],139,8065,府河御景,郫都,犀浦,5室2厅2厨3卫,高楼层 (共6层),172.37㎡,跃层,157.55㎡,板楼,东南,砖混结构,毛坯,一梯两户,无,2018-07-27,商品房,2012-09-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1485,['今日花园 4室3厅 西北'],140,9441,今日花园,郫都,犀浦,4室3厅1厨2卫,低楼层 (共6层),148.29㎡,平层,134.57㎡,板塔结合,西北,砖混结构,简装,一梯两户,无,2018-10-08,商品房,2008-04-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1486,['348厂家属院 2室1厅 东南'],50,6513,348厂家属院,郫都,郫县万达,2室1厅1厨1卫,高楼层 (共7层),76.78㎡,平层,暂无数据,板塔结合,东南,混合结构,简装,一梯两户,无,2019-06-06,商品房,2009-01-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1487,['中铁西郡英华一期 4室2厅 西南 东北'],184,12886,中铁西郡英华一期,郫都,红光,4室2厅1厨2卫,中楼层 (共6层),142.8㎡,平层,126.21㎡,塔楼,西南 东北,框架结构,精装,一梯四户,有,2019-07-23,商品房,2015-08-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1488,['中冶田园世界 2室1厅 东南'],75,10136,中冶田园世界,郫都,郫县城区,2室1厅1厨1卫,高楼层 (共30层),74㎡,平层,暂无数据,板塔结合,东南,砖混结构,毛坯,两梯六户,有,2018-08-16,商品房,2016-05-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1489,['中冶田园世界 3室2厅 西南'],107,12111,中冶田园世界,郫都,郫县城区,3室2厅1厨1卫,低楼层 (共25层),88.35㎡,平层,78.23㎡,板塔结合,西南,钢混结构,毛坯,两梯六户,有,2019-04-06,商品房,2012-01-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1490,['怡景城市花苑 2室1厅 西北'],67,12408,怡景城市花苑,郫都,犀浦,2室1厅1厨1卫,低楼层 (共26层),54㎡,平层,暂无数据,板塔结合,西北,框架结构,简装,三梯八户,有,2019-05-30,商品房,2019-04-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1491,['锦绣西苑一期 3室2厅 东南'],88,7728,锦绣西苑一期,郫都,郫县万达,3室2厅1厨2卫,高楼层 (共6层),113.88㎡,平层,102.89㎡,板楼,东南,钢混结构,简装,一梯两户,无,2018-04-19,商品房,2008-03-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1492,['宇众悦府 2室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,宇众悦府,郫都,犀浦,2室1厅1厨1卫,高楼层 (共27层),54.52㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,两梯六户,有,2021-12-11,商品房,2016-05-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1493,['君临天下 4室2厅 东 东南 南 西南'],508,20535,君临天下,郫都,成外,4室2厅1厨2卫,低楼层 (共1层),247.39㎡,,暂无数据,,东 东南 南 西南,钢混结构,精装,,,2021-10-01,商品房,暂无数据,别墅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,联排,,,
1494,['紫藤居 1室1厅 西南 东北'],38,5534,紫藤居,郫都,郫县万达,1室1厅1厨1卫,高楼层 (共6层),68.67㎡,平层,暂无数据,板楼,西南 东北,砖混结构,其他,一梯一户,暂无数据,2021-12-13,商品房,2018-06-14,普通住宅,满两年,非共有,"
                                有抵押 17.8万元
                              ",已上传房本照片,,,,
1495,['蓝光幸福满庭 2室2厅 西'],暂无数据,首付及贷款情况请咨询经纪人,蓝光幸福满庭,郫都,犀浦,2室2厅1厨1卫,中楼层 (共25层),51.3㎡,平层,暂无数据,板塔结合,西,框架结构,精装,两梯八户,有,2021-12-13,商品房,2016-06-20,普通住宅,满五年,共有,"
                                有抵押 15万元
                              ",已上传房本照片,,,,
1496,['华润橡树湾B区 5室2厅 西南'],200,32042,华润橡树湾B区,郫都,橡树湾,5室2厅1厨3卫,高楼层 (共34层),62.42㎡,跃层,暂无数据,板塔结合,西南,钢混结构,精装,两梯六户,有,2019-12-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 15万元 农行成华支行 业主自还
                              ",未上传房本照片,,,,
1497,['西江月 1室1厅 南 北'],72,13113,西江月,郫都,成外,1室1厅1厨1卫,低楼层 (共17层),54.91㎡,平层,暂无数据,板塔结合,南 北,钢混结构,毛坯,两梯六户,有,2021-12-13,商品房,2018-03-23,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1498,['上河苑 2室1厅 东南'],75,9165,上河苑,郫都,郫县城区,2室1厅1厨1卫,低楼层 (共18层),81.84㎡,平层,80㎡,板楼,东南,钢混结构,简装,两梯四户,有,2021-12-14,商品房,2017-12-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1499,['派克公馆 2室1厅 东南'],126.5,13161,派克公馆,郫都,成外,2室1厅1厨1卫,高楼层 (共18层),96.12㎡,平层,71.33㎡,板塔结合,东南,框架结构,精装,两梯两户,有,2021-12-11,商品房,2016-01-19,普通住宅,满五年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
1500,['绿地国际花都三期 2室1厅 东北'],100,12722,绿地国际花都三期,郫都,郫县城区,2室1厅1厨1卫,中楼层 (共32层),78.61㎡,平层,64.57㎡,塔楼,东北,钢混结构,精装,两梯六户,有,2021-12-16,商品房,2014-01-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1501,['润扬双铁广场石犀里 3室1厅 西南'],130,17151,润扬双铁广场石犀里,郫都,犀浦,3室1厅1厨1卫,低楼层 (共27层),75.8㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,2021-11-24,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,,,,
1502,['鹃城帝景 3室2厅 东南'],99,7035,鹃城帝景,郫都,郫县万达,3室2厅1厨2卫,低楼层 (共6层),140.73㎡,错层,暂无数据,塔楼,东南,框架结构,简装,一梯两户,无,2021-11-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1503,['上置雅宾利 3室1厅 南'],94.8,13353,上置雅宾利,郫都,红光,3室1厅1厨1卫,高楼层 (共23层),71㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-11-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 30万元
                              ",未上传房本照片,,,,
1504,['中冶田园世界 3室2厅 西北'],108,10617,中冶田园世界,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共30层),101.73㎡,平层,85.5㎡,板塔结合,西北,钢混结构,毛坯,两梯六户,有,2021-12-09,商品房,2020-11-20,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1505,['中铁伊萨贝拉 4室2厅 东南'],220,15352,中铁伊萨贝拉,郫都,犀浦,4室2厅1厨2卫,低楼层 (共9层),143.31㎡,平层,130㎡,板塔结合,东南,框架结构,精装,两梯两户,有,2019-08-11,商品房,2016-11-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1506,['中铁伊萨贝拉 3室2厅 东'],228,13485,中铁伊萨贝拉,郫都,犀浦,3室2厅1厨2卫,高楼层 (共9层),169.08㎡,跃层,暂无数据,板塔结合,东,框架结构,精装,两梯三户,有,2019-07-30,商品房,2017-03-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1507,['一里阳光 4室2厅 东南'],160,10811,一里阳光,郫都,郫县万达,4室2厅1厨2卫,低楼层 (共6层),148㎡,错层,133㎡,板塔结合,东南,钢混结构,精装,一梯两户,无,2019-05-18,商品房,2009-08-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1508,['怡景城市花苑 3室2厅 东南'],98,11122,怡景城市花苑,郫都,犀浦,3室2厅1厨2卫,低楼层 (共26层),88.12㎡,跃层,暂无数据,塔楼,东南,框架结构,简装,两梯九户,有,2019-05-17,商品房,2018-09-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1509,['启明花园 4室2厅 西南'],230,9127,启明花园,郫都,犀浦,4室2厅1厨2卫,高楼层 (共6层),252㎡,跃层,暂无数据,板塔结合,西南,钢混结构,精装,一梯两户,无,2019-03-24,商品房,2005-11-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1510,['华润橡树湾B区 3室1厅 东北'],171,13600,华润橡树湾B区,郫都,橡树湾,3室1厅1厨2卫,中楼层 (共34层),125.74㎡,平层,暂无数据,塔楼,东北,钢混结构,精装,两梯四户,有,2021-06-04,商品房,2016-01-11,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
1511,['蜀风庭院 3室2厅 南 北'],77,6228,蜀风庭院,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共6层),123.65㎡,平层,111.05㎡,板楼,南 北,砖混结构,毛坯,一梯两户,无,2020-08-03,商品房,2013-09-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1512,['西华枫林 4室2厅 东南'],110,7346,西华枫林,郫都,红光,4室2厅1厨2卫,中楼层 (共6层),149.75㎡,暂无数据,137.7㎡,板楼,东南,钢混结构,精装,一梯两户,无,2021-08-13,商品房,2015-01-06,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1513,['西区花园水云阁 3室2厅 东南'],133,11241,西区花园水云阁,郫都,犀浦,3室2厅1厨2卫,高楼层 (共11层),118.32㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,一梯四户,有,2020-06-18,商品房,2007-01-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1514,['铂金时代 3室1厅 西南'],130,9638,铂金时代,郫都,郫县城区,3室1厅1厨2卫,中楼层 (共12层),134.89㎡,平层,暂无数据,板塔结合,西南,钢混结构,毛坯,一梯两户,有,2021-05-29,拆迁安置房,2014-11-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1515,['兰枫园 4室2厅 东南'],217,12724,兰枫园,郫都,犀浦,4室2厅1厨2卫,低楼层 (共10层),170.55㎡,平层,149.57㎡,板塔结合,东南,钢混结构,毛坯,两梯两户,有,2020-06-17,商品房,2017-09-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1516,['花样年龙年中心三期 4室2厅 西北'],155,16963,花样年龙年中心三期,郫都,郫县城区,4室2厅1厨3卫,中楼层 (共4层),91.38㎡,跃层,暂无数据,板塔结合,西北,框架结构,其他,一梯两户,暂无数据,2021-05-23,商品房,2019-05-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1517,['四季豪廷 3室1厅 西南 东北'],165,13396,四季豪廷,郫都,郫县城区,3室1厅1厨2卫,中楼层 (共30层),123.18㎡,平层,暂无数据,板楼,西南 东北,钢混结构,精装,两梯四户,有,2021-03-18,商品房,2013-03-07,普通住宅,满五年,共有,"
                                有抵押 100万元 工行 业主自还
                              ",已上传房本照片,,,,
1518,['西区花园花园洋房 4室2厅 西南'],165,9020,西区花园花园洋房,郫都,犀浦,4室2厅1厨3卫,高楼层 (共6层),182.94㎡,跃层,暂无数据,板塔结合,西南,混合结构,简装,一梯两户,无,2020-07-09,商品房,2014-03-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1519,['华侨凤凰国际城 3室2厅 东南'],105,11420,华侨凤凰国际城,郫都,郫县城区,3室2厅1厨1卫,中楼层 (共33层),91.95㎡,平层,72.05㎡,板楼,东南,钢混结构,精装,两梯四户,有,2021-08-19,商品房,2014-03-20,普通住宅,满五年,非共有,"
                                有抵押 25万元 交通银行
                              ",已上传房本照片,,,,
1520,['铂金时代 3室2厅 东南'],115,9130,铂金时代,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共6层),125.96㎡,平层,114.79㎡,板塔结合,东南,钢混结构,简装,一梯两户,有,2021-06-20,商品房,2016-05-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1521,['蜀风庭院 3室2厅 东南'],60,6021,蜀风庭院,郫都,郫县城区,3室2厅1厨2卫,低楼层 (共6层),99.66㎡,平层,87.62㎡,板楼,东南,砖混结构,毛坯,一梯两户,无,2021-07-18,商品房,2012-12-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1522,['合能四季城一期 3室2厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,合能四季城一期,郫都,犀浦,3室2厅1厨1卫,中楼层 (共29层),75.16㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,三梯六户,有,2021-07-19,商品房,2018-03-06,普通住宅,满两年,非共有,"
                                有抵押 68万元 中信银行
                              ",已上传房本照片,,,,
1523,['龙湖弗莱明戈一期 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,龙湖弗莱明戈一期,郫都,郫县城区,3室2厅1厨3卫,高楼层 (共32层),87.79㎡,跃层,暂无数据,塔楼,东,框架结构,精装,四梯十八户,有,2020-03-20,商品房,2016-10-14,普通住宅,满五年,非共有,"
                                有抵押 39万元
                              ",已上传房本照片,,,,
1524,['上置雅宾利 3室2厅 东南'],119,12226,上置雅宾利,郫都,红光,3室2厅1厨1卫,高楼层 (共24层),97.34㎡,平层,75.98㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-05-13,商品房,2015-07-27,普通住宅,满五年,非共有,"
                                有抵押 25万元 农行 客户偿还
                              ",已上传房本照片,,,,
1525,['华侨凤凰国际城 3室2厅 南'],120,10558,华侨凤凰国际城,郫都,郫县城区,3室2厅1厨2卫,中楼层 (共32层),113.66㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,2021-07-18,商品房,2010-05-04,普通住宅,满两年,共有,"
                                有抵押 20万元 成都银行 客户偿还
                              ",已上传房本照片,,,,
1526,['鹃城园三期 3室1厅 东南'],73,6881,鹃城园三期,郫都,郫县城区,3室1厅1厨2卫,高楼层 (共6层),106.1㎡,平层,95.35㎡,板楼,东南,砖混结构,毛坯,一梯两户,无,2021-03-08,商品房,2014-01-09,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1527,['阿坝州州级机关驻郫县干休所 3室2厅 西北'],50,5970,阿坝州州级机关驻郫县干休所,郫都,郫县城区,3室2厅1厨1卫,中楼层 (共5层),83.76㎡,平层,暂无数据,暂无数据,西北,未知结构,简装,一梯两户,无,2021-03-22,商品房,2007-11-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1528,['今日花园 3室2厅 东南'],131,11565,今日花园,郫都,犀浦,3室2厅1厨2卫,低楼层 (共6层),113.27㎡,错层,101.28㎡,板塔结合,东南,混合结构,精装,一梯两户,无,2020-08-18,商品房,2014-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1529,['铂金时代 3室2厅 东南'],160,11837,铂金时代,郫都,郫县城区,3室2厅1厨2卫,低楼层 (共11层),135.18㎡,平层,114.1㎡,板塔结合,东南,钢混结构,精装,一梯四户,有,2021-03-15,商品房,2015-09-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1530,['银丰园二区 3室2厅 南 东'],79.9,6763,银丰园二区,郫都,橡树湾,3室2厅1厨2卫,中楼层 (共7层),118.15㎡,平层,暂无数据,板楼,南 东,砖混结构,简装,一梯四户,无,2021-12-11,商品房,2006-07-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1531,['绿地国际花都三期 2室1厅 东北'],100,12722,绿地国际花都三期,郫都,郫县城区,2室1厅1厨1卫,中楼层 (共32层),78.61㎡,平层,64.57㎡,塔楼,东北,钢混结构,精装,两梯六户,有,2021-12-16,商品房,2014-01-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1532,['晶宝塞纳国际 2室2厅 南'],71,10122,晶宝塞纳国际,郫都,红光,2室2厅1厨1卫,高楼层 (共25层),70.15㎡,平层,暂无数据,塔楼,南,框架结构,精装,两梯六户,有,2021-12-11,商品房,2019-07-18,普通住宅,满两年,非共有,"
                                有抵押 30万元 成都农村商业银行股份有限公司龙泉驿大面 客户偿还
                              ",已上传房本照片,,,,
1533,['润扬双铁广场石犀里 3室1厅 西南'],130,17151,润扬双铁广场石犀里,郫都,犀浦,3室1厅1厨1卫,低楼层 (共27层),75.8㎡,平层,暂无数据,塔楼,西南,钢混结构,精装,两梯六户,有,2021-11-24,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押
                              ",未上传房本照片,,,,
1534,['鹃城帝景 3室2厅 东南'],99,7035,鹃城帝景,郫都,郫县万达,3室2厅1厨2卫,低楼层 (共6层),140.73㎡,错层,暂无数据,塔楼,东南,框架结构,简装,一梯两户,无,2021-11-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1535,['上置雅宾利 3室1厅 南'],94.8,13353,上置雅宾利,郫都,红光,3室1厅1厨1卫,高楼层 (共23层),71㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯四户,有,2021-11-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 30万元
                              ",未上传房本照片,,,,
1536,['中冶田园世界 3室2厅 西北'],108,10617,中冶田园世界,郫都,郫县城区,3室2厅1厨2卫,高楼层 (共30层),101.73㎡,平层,85.5㎡,板塔结合,西北,钢混结构,毛坯,两梯六户,有,2021-12-09,商品房,2020-11-20,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1537,['中铁伊萨贝拉 4室2厅 东南'],220,15352,中铁伊萨贝拉,郫都,犀浦,4室2厅1厨2卫,低楼层 (共9层),143.31㎡,平层,130㎡,板塔结合,东南,框架结构,精装,两梯两户,有,2019-08-11,商品房,2016-11-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
