,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
1735,['水韵尚城 3室1厅 东南'],150,10119,水韵尚城,温江,温江大学城,3室1厅1厨2卫,低楼层 (共25层),148.25㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯三户,有,2021-10-23,商品房,2013-10-31,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1736,['祥郡 3室1厅 东'],79.9,8009,祥郡,温江,温江大学城,3室1厅1厨1卫,低楼层 (共6层),99.77㎡,平层,88.98㎡,板楼,东,钢混结构,其他,一梯四户,无,2021-03-17,商品房,2015-04-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1737,['公安家属院 4室2厅 东南'],115,7372,公安家属院,温江,温江老城,4室2厅2厨2卫,高楼层 (共6层),156㎡,错层,暂无数据,板楼,东南,混合结构,毛坯,一梯两户,无,2020-11-29,商品房,2014-03-05,普通住宅,满五年,共有,"
                                有抵押 34万元
                              ",已上传房本照片,,,,
1738,['公园大道 3室1厅 南'],132,15054,公园大道,温江,光华大道沿线,3室1厅1厨1卫,中楼层 (共25层),87.69㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯四户,有,2021-09-16,商品房,2017-07-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1739,['锦上清苑 3室2厅 东南'],112,9478,锦上清苑,温江,国色天乡,3室2厅1厨1卫,低楼层 (共13层),118.18㎡,平层,100.35㎡,板塔结合,东南,钢混结构,简装,两梯五户,有,2021-09-17,商品房,2017-05-15,普通住宅,满两年,非共有,"
                                有抵押 38万元 客户偿还
                              ",已上传房本照片,,,,
1740,['金河谷一期 4室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,金河谷一期,温江,光华大道沿线,4室2厅1厨2卫,低楼层 (共22层),141.63㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯四户,有,2019-05-09,商品房,2011-11-07,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
1741,['鱼凫阳光 3室2厅 南'],75,8302,鱼凫阳光,温江,温江老城,3室2厅1厨2卫,高楼层 (共18层),90.35㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,2020-12-16,商品房,2017-04-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1742,['锦绣森邻 3室2厅 东南 西南'],暂无数据,首付及贷款情况请咨询经纪人,锦绣森邻,温江,光华大道沿线,3室2厅1厨2卫,中楼层 (共5层),113.13㎡,错层,102.18㎡,板塔结合,东南 西南,钢混结构,其他,一梯两户,无,2020-09-15,商品房,2015-11-13,普通住宅,满五年,共有,"
                                有抵押 40万元 建设银行温江支行
                              ",已上传房本照片,,,,
1743,['丽日樱花 3室1厅 东南'],110,9099,丽日樱花,温江,温江老城,3室1厅1厨2卫,低楼层 (共6层),120.9㎡,平层,暂无数据,板楼,东南,混合结构,精装,一梯两户,无,2020-11-10,商品房,2016-08-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1744,['佳兆业丽晶港 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,佳兆业丽晶港,温江,珠江新城,2室2厅1厨1卫,高楼层 (共33层),73.31㎡,平层,57.6㎡,板塔结合,东南,钢混结构,毛坯,三梯六户,有,2021-04-30,商品房,2013-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1745,['紫檀山 4室2厅 南'],236,11192,紫檀山,温江,国色天乡,4室2厅1厨3卫,中楼层 (共5层),210.87㎡,,192.56㎡,,南,钢混结构,其他,,,2021-05-28,商品房,2015-07-17,别墅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,暂无数据,,,
1746,['鱼凫阳光 3室1厅 西南'],83,8554,鱼凫阳光,温江,温江老城,3室1厅1厨2卫,低楼层 (共18层),97.04㎡,平层,81.63㎡,板楼,西南,钢混结构,精装,两梯四户,有,2020-08-23,商品房,2010-10-11,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1747,['中国水利水电第七工程局基础工程分局生活区 3室2厅 南 北'],85,6368,中国水利水电第七工程局基础工程分局生活区,温江,花都大道,3室2厅1厨1卫,高楼层 (共7层),133.49㎡,平层,暂无数据,暂无数据,南 北,未知结构,精装,一梯一户,暂无数据,2021-07-17,商品房,2014-03-31,普通住宅,满五年,共有,"
                                有抵押 12万元 中国邮政银行 业主自还
                              ",已上传房本照片,,,,
1748,['中铁瑞景澜庭 4室2厅 南'],320,15594,中铁瑞景澜庭,温江,花都大道,4室2厅1厨2卫,低楼层 (共6层),205.21㎡,跃层,186.96㎡,板楼,南,框架结构,其他,一梯两户,无,2021-03-28,商品房,2012-01-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1749,['中铁月映长滩 3室2厅 南'],209,14095,中铁月映长滩,温江,温江大学城,3室2厅1厨2卫,低楼层 (共7层),148.28㎡,平层,130㎡,板楼,南,钢混结构,精装,七梯两户,有,2021-03-22,商品房,2017-12-08,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,,,,
1750,['水韵华府 3室1厅 东南'],155,14278,水韵华府,温江,光华大道沿线,3室1厅1厨1卫,高楼层 (共25层),108.56㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯五户,有,2021-07-10,商品房,2014-07-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1751,['学府美地 3室2厅 南'],104,9171,学府美地,温江,温江大学城,3室2厅1厨2卫,高楼层 (共6层),113.41㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2019-08-22,商品房,2011-07-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1752,['万科朗润园 3室1厅 西'],193,15609,万科朗润园,温江,光华大道沿线,3室1厅1厨2卫,中楼层 (共33层),123.65㎡,平层,101.12㎡,板塔结合,西,钢混结构,精装,三梯六户,有,2019-10-16,商品房,2014-10-07,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1753,['榕树岭 3室1厅 东'],111,12414,榕树岭,温江,温江大学城,3室1厅1厨1卫,中楼层 (共26层),89.42㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯六户,有,2021-04-09,商品房,2017-05-04,普通住宅,满两年,非共有,"
                                有抵押 36万元 客户偿还
                              ",已上传房本照片,,,,
1754,['中铁月映长滩 3室2厅 南'],159,11108,中铁月映长滩,温江,温江大学城,3室2厅1厨2卫,中楼层 (共4层),143.15㎡,平层,125.79㎡,板楼,南,框架结构,其他,一梯两户,无,2020-09-13,商品房,2018-01-18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1755,['花样年花样城五期 3室2厅 东南'],83,9797,花样年花样城五期,温江,温江大学城,3室2厅1厨1卫,低楼层 (共33层),84.72㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-07-19,商品房,2018-01-26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1756,['翰城 3室2厅 东南'],115,8722,翰城,温江,温江大学城,3室2厅1厨2卫,低楼层 (共15层),131.86㎡,平层,暂无数据,板楼,东南,钢混结构,简装,两梯两户,有,2020-07-31,商品房,2017-10-28,普通住宅,满两年,非共有,"
                                有抵押      客户偿还
                              ",已上传房本照片,,,,
1757,['月映长滩栖悦 3室1厅 东南'],80,8889,月映长滩栖悦,温江,温江大学城,3室1厅1厨2卫,高楼层 (共18层),90㎡,平层,暂无数据,板楼,东南,钢混结构,毛坯,两梯六户,有,2021-05-07,商品房,2019-06-12,普通住宅,满两年,共有,"
                                有抵押 13万元 10多万
                              ",已上传房本照片,,,,
1758,['恒大新城一期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,恒大新城一期,温江,光华大道沿线,3室2厅1厨2卫,中楼层 (共29层),120.61㎡,平层,92.45㎡,板塔结合,东南,钢混结构,精装,两梯四户,有,2021-04-11,商品房,2018-05-15,普通住宅,满两年,非共有,"
                                有抵押 78万元 业主自还
                              ",已上传房本照片,,,,
1759,['合能珍宝琥珀 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能珍宝琥珀,温江,光华大道沿线,3室2厅1厨1卫,中楼层 (共34层),81.85㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯八户,有,2021-07-25,商品房,2017-10-13,普通住宅,满两年,共有,"
                                有抵押 工商银行滨江支行 业主自还
                              ",已上传房本照片,,,,
1760,['嘉瑞国际 4室2厅 西南 东北'],145,12298,嘉瑞国际,温江,花都大道,4室2厅1厨2卫,高楼层 (共33层),117.91㎡,平层,100.58㎡,板塔结合,西南 东北,框架结构,精装,两梯六户,有,2021-01-14,商品房,2015-03-17,普通住宅,满五年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
1761,['边城香格里 3室2厅 西'],245,16143,边城香格里,温江,光华大道沿线,3室2厅1厨2卫,高楼层 (共6层),151.77㎡,跃层,137.8㎡,板塔结合,西,钢混结构,毛坯,一梯两户,无,2021-09-17,商品房,2011-03-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1762,['千喜鑫城 3室2厅 东南'],87,7462,千喜鑫城,温江,温江老城,3室2厅1厨2卫,低楼层 (共6层),116.6㎡,错层,110㎡,板塔结合,东南,混合结构,简装,一梯两户,无,2021-03-01,商品房,2005-05-17,普通住宅,满五年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1763,['德坤竹韵坊 4室2厅 南'],115,10268,德坤竹韵坊,温江,温江老城,4室2厅1厨2卫,高楼层 (共6层),112㎡,跃层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,无,2021-05-16,商品房,2012-07-15,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1764,['温江一地 4室2厅 南'],240,9983,温江一地,温江,蛟龙港,4室2厅1厨3卫,高楼层 (共17层),240.43㎡,跃层,208.55㎡,板楼,南,钢混结构,毛坯,两梯三户,有,2021-01-21,商品房,2019-09-23,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1765,['朝阳时代西锦 3室1厅 西南 西北'],156,13386,朝阳时代西锦,温江,花都大道,3室1厅1厨2卫,低楼层 (共33层),116.54㎡,平层,92.03㎡,板塔结合,西南 西北,钢混结构,简装,三梯七户,有,2020-07-18,商品房,2013-05-09,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1766,['柳春苑 3室2厅 东南'],72,5872,柳春苑,温江,温江老城,3室2厅1厨1卫,低楼层 (共6层),122.63㎡,平层,111.93㎡,板楼,东南,混合结构,简装,一梯两户,暂无数据,2020-11-09,商品房,2014-07-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1767,['天来国际文化广场 3室1厅 东北'],184,12623,天来国际文化广场,温江,温江新城,3室1厅1厨2卫,中楼层 (共33层),145.77㎡,平层,116.06㎡,板塔结合,东北,钢混结构,精装,两梯三户,有,2021-01-15,商品房,2017-01-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1768,['春江青龙湾 4室2厅 东'],112,7495,春江青龙湾,温江,国色天乡,4室2厅1厨2卫,高楼层 (共6层),149.44㎡,跃层,暂无数据,板楼,东,砖混结构,毛坯,一梯两户,无,2020-01-10,商品房,2011-11-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1769,['珠江御景湾 4室2厅 西南 东北'],暂无数据,首付及贷款情况请咨询经纪人,珠江御景湾,温江,珠江新城,4室2厅1厨3卫,中楼层 (共32层),190.24㎡,平层,暂无数据,板塔结合,西南 东北,框架结构,毛坯,两梯两户,有,2021-05-28,商品房,2017-10-01,普通住宅,满两年,共有,"
                                有抵押 50万元 银行 客户偿还
                              ",已上传房本照片,,,,
1770,['金色鱼凫 4室2厅 西北'],163,11923,金色鱼凫,温江,温江老城,4室2厅1厨2卫,高楼层 (共18层),136.72㎡,平层,118.94㎡,塔楼,西北,钢混结构,简装,两梯四户,有,2021-08-16,商品房,2010-09-02,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1771,['春江青龙湾 3室2厅 西北'],95.8,8592,春江青龙湾,温江,国色天乡,3室2厅1厨1卫,低楼层 (共17层),111.51㎡,平层,110㎡,塔楼,西北,砖混结构,毛坯,两梯四户,有,2020-09-12,商品房,2014-03-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1772,['世纪光华 3室1厅 东南'],96,9798,世纪光华,温江,花都大道,3室1厅1厨1卫,中楼层 (共6层),97.98㎡,平层,88.69㎡,板塔结合,东南,砖混结构,简装,一梯四户,无,2019-11-14,商品房,2009-11-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1773,['万科朗润园 3室1厅 南'],150,12676,万科朗润园,温江,光华大道沿线,3室1厅1厨2卫,低楼层 (共33层),118.34㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,三梯六户,有,2020-05-13,商品房,2008-07-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1774,['公园大道 3室2厅 北'],202,14529,公园大道,温江,光华大道沿线,3室2厅1厨3卫,中楼层 (共16层),139.04㎡,跃层,112.39㎡,板塔结合,北,钢混结构,精装,两梯八户,有,2020-08-04,商品房,2016-06-27,普通住宅,满五年,共有,"
                                有抵押 40万元 客户偿还
                              ",已上传房本照片,,,,
1775,['金强柳浪湾1号院 3室2厅 东南'],95,7651,金强柳浪湾1号院,温江,温江大学城,3室2厅1厨2卫,高楼层 (共6层),124.17㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-03-17,商品房,2005-06-28,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1776,['春江青龙湾 3室1厅 东南'],100,9185,春江青龙湾,温江,国色天乡,3室1厅1厨2卫,高楼层 (共17层),108.88㎡,平层,91.8㎡,塔楼,东南,钢混结构,毛坯,两梯四户,有,2020-11-04,商品房,2015-07-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1777,['蓝光香瑞湖 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,蓝光香瑞湖,温江,光华大道沿线,3室1厅1厨2卫,低楼层 (共26层),134.64㎡,错层,暂无数据,板楼,东南,钢混结构,精装,两梯四户,有,2021-02-22,商品房,2017-05-22,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1778,['万春东路10号 3室2厅 东南'],76,6847,万春东路10号,温江,温江老城,3室2厅1厨1卫,高楼层 (共6层),111.01㎡,平层,100.47㎡,板楼,东南,钢混结构,其他,一梯两户,暂无数据,2020-10-21,商品房,2012-11-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1779,['洲际银海湾 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,洲际银海湾,温江,光华大道沿线,3室1厅1厨1卫,低楼层 (共22层),121.44㎡,平层,100.62㎡,板塔结合,东,框架结构,毛坯,两梯四户,有,2020-04-24,商品房,2017-11-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1780,['向阳苑 3室2厅 西 西北'],125,8158,向阳苑,温江,温江老城,3室2厅1厨2卫,高楼层 (共6层),153.24㎡,平层,132.91㎡,板楼,西 西北,砖混结构,简装,一梯一户,无,2020-05-26,商品房,2007-07-04,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1781,['恒大城二期 3室2厅 西北'],177,12252,恒大城二期,温江,温江新城,3室2厅1厨2卫,高楼层 (共30层),144.47㎡,平层,115.77㎡,板塔结合,西北,框架结构,其他,两梯四户,有,2021-08-27,商品房,2014-01-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1782,['月映长滩栖湖 3室2厅 东南'],84,10241,月映长滩栖湖,温江,温江大学城,3室2厅1厨1卫,中楼层 (共21层),82.03㎡,平层,65.53㎡,板塔结合,东南,钢混结构,精装,两梯五户,有,2021-08-18,商品房,2016-01-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1783,['中铁瑞景澜庭 4室2厅 东南'],235,16329,中铁瑞景澜庭,温江,花都大道,4室2厅1厨2卫,高楼层 (共6层),143.92㎡,跃层,131.68㎡,板楼,东南,框架结构,毛坯,一梯两户,无,2021-11-07,商品房,2013-09-25,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1784,['海峡新城四期 3室2厅 东南'],158,12040,海峡新城四期,温江,温江大学城,3室2厅1厨2卫,中楼层 (共6层),131.23㎡,平层,122.54㎡,板塔结合,东南,钢混结构,其他,一梯两户,无,2021-08-06,商品房,2015-01-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1785,['西大街44号 3室1厅 南 北'],59,6790,西大街44号,温江,温江老城,3室1厅1厨1卫,高楼层 (共5层),86.9㎡,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯九户,无,2020-10-04,商品房,2008-12-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1786,['学府美地 4室2厅 东南'],127,8139,学府美地,温江,温江大学城,4室2厅1厨2卫,高楼层 (共6层),156.04㎡,跃层,暂无数据,板楼,东南,砖混结构,精装,一梯两户,无,2020-07-19,商品房,2017-10-21,普通住宅,满两年,共有,"
                                有抵押 45万元 中国建设银行 业主自还
                              ",已上传房本照片,,,,
1787,['春天大道 3室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,春天大道,温江,光华大道沿线,3室1厅1厨2卫,高楼层 (共22层),119㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-06-19,商品房,2009-07-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1788,['启明柳岸馨苑 3室1厅 东南'],98,6848,启明柳岸馨苑,温江,温江大学城,3室1厅1厨2卫,高楼层 (共6层),143.12㎡,平层,128㎡,板楼,东南,砖混结构,精装,一梯两户,无,2021-02-21,商品房,2017-12-12,普通住宅,满两年,非共有,"
                                有抵押 50万元 农业银行 客户偿还
                              ",已上传房本照片,,,,
1789,['尚西花郡 3室2厅 北'],159,12164,尚西花郡,温江,花都大道,3室2厅2厨1卫,中楼层 (共22层),130.72㎡,平层,106.59㎡,板塔结合,北,框架结构,简装,两梯四户,有,2019-05-15,商品房,2011-11-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1790,['信合花园 3室2厅 南'],90,6717,信合花园,温江,温江老城,3室2厅1厨2卫,高楼层 (共6层),133.99㎡,平层,暂无数据,板楼,南,砖混结构,精装,一梯一户,暂无数据,2020-10-05,商品房,2017-11-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1791,['千喜鑫城 3室2厅 东南'],87,7462,千喜鑫城,温江,温江老城,3室2厅1厨2卫,低楼层 (共6层),116.6㎡,错层,110㎡,板塔结合,东南,混合结构,简装,一梯两户,无,2021-03-01,商品房,2005-05-17,普通住宅,满五年,非共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1792,['德坤竹韵坊 4室2厅 南'],115,10268,德坤竹韵坊,温江,温江老城,4室2厅1厨2卫,高楼层 (共6层),112㎡,跃层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,无,2021-05-16,商品房,2012-07-15,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1793,['海峡新城四期 2室1厅 东 西'],93.7,11202,海峡新城四期,温江,温江大学城,2室1厅1厨1卫,高楼层 (共6层),83.65㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,一梯四户,无,2021-02-18,商品房,2009-03-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1794,['丽景馨苑 3室2厅 东南'],120,8001,丽景馨苑,温江,温江老城,3室2厅1厨2卫,高楼层 (共6层),149.99㎡,错层,暂无数据,板楼,东南,砖混结构,毛坯,一梯两户,无,2021-04-05,商品房,2018-02-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1795,['边城香格里 3室2厅 西'],245,16143,边城香格里,温江,光华大道沿线,3室2厅1厨2卫,高楼层 (共6层),151.77㎡,跃层,137.8㎡,板塔结合,西,钢混结构,毛坯,一梯两户,无,2021-09-17,商品房,2011-03-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1796,['西蜀尚都 3室2厅 西南'],109,11691,西蜀尚都,温江,温江老城,3室2厅1厨1卫,低楼层 (共33层),93.24㎡,平层,76.77㎡,塔楼,西南,钢混结构,精装,两梯六户,有,2021-09-02,商品房,2013-06-13,普通住宅,满五年,非共有,"
                                有抵押 15万元 业主自还
                              ",已上传房本照片,,,,
1797,['温江一地 3室2厅 东'],195,13583,温江一地,温江,蛟龙港,3室2厅1厨2卫,高楼层 (共17层),143.57㎡,平层,暂无数据,板楼,东,混合结构,精装,两梯三户,有,2020-10-24,商品房,2016-05-17,普通住宅,满五年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1798,['嘉瑞国际 4室2厅 西南 东北'],145,12298,嘉瑞国际,温江,花都大道,4室2厅1厨2卫,高楼层 (共33层),117.91㎡,平层,100.58㎡,板塔结合,西南 东北,框架结构,精装,两梯六户,有,2021-01-14,商品房,2015-03-17,普通住宅,满五年,共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
1799,['翰城 3室2厅 东南'],115,8722,翰城,温江,温江大学城,3室2厅1厨2卫,低楼层 (共15层),131.86㎡,平层,暂无数据,板楼,东南,钢混结构,简装,两梯两户,有,2020-07-31,商品房,2017-10-28,普通住宅,满两年,非共有,"
                                有抵押      客户偿还
                              ",已上传房本照片,,,,
1800,['合能珍宝琥珀 3室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,合能珍宝琥珀,温江,光华大道沿线,3室1厅1厨1卫,高楼层 (共34层),82㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,三梯八户,有,2021-06-27,商品房,2017-07-17,普通住宅,满两年,共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
1801,['尚西花郡 3室2厅 南'],166,11583,尚西花郡,温江,花都大道,3室2厅1厨2卫,低楼层 (共22层),143.32㎡,平层,121.77㎡,板塔结合,南,钢混结构,精装,两梯四户,有,2021-08-24,商品房,2014-06-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1802,['塞纳河畔 3室2厅 东北'],139,11604,塞纳河畔,温江,温江新城,3室2厅1厨2卫,中楼层 (共6层),119.79㎡,平层,109.4㎡,板塔结合,东北,框架结构,简装,一梯两户,无,2019-06-22,商品房,2009-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1803,['明信仕林府 3室2厅 西南'],157,13581,明信仕林府,温江,温江大学城,3室2厅1厨2卫,低楼层 (共26层),115.61㎡,平层,96.53㎡,板塔结合,西南,钢混结构,毛坯,两梯四户,有,2019-11-16,商品房,2017-07-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1804,['月映长滩栖悦 3室2厅 西'],80,8889,月映长滩栖悦,温江,温江大学城,3室2厅1厨2卫,高楼层 (共18层),90㎡,平层,暂无数据,板楼,西,钢混结构,毛坯,两梯六户,有,2021-02-23,商品房,2019-01-14,普通住宅,满两年,非共有,"
                                有抵押 23万元 工行成都青龙支行 客户偿还
                              ",已上传房本照片,,,,
1805,['合能珍宝琥珀 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,合能珍宝琥珀,温江,光华大道沿线,3室1厅1厨1卫,低楼层 (共34层),81.91㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,三梯八户,有,2021-06-30,商品房,2018-04-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1806,['安居苑(温江) 3室2厅 东'],65,6535,安居苑(温江),温江,温江老城,3室2厅1厨1卫,低楼层 (共7层),99.47㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,2021-11-08,商品房,2019-08-26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1807,['柳城大道东段13号 4室2厅 东'],89.8,6226,柳城大道东段13号,温江,温江老城,4室2厅1厨2卫,高楼层 (共7层),144.25㎡,平层,暂无数据,板楼,东,砖混结构,简装,一梯三户,无,2021-02-04,商品房,2017-11-10,普通住宅,满两年,非共有,"
                                有抵押 40万元 贵商银行 客户偿还
                              ",已上传房本照片,,,,
1808,['依云 4室2厅 东南 南 西南'],266,16946,依云,温江,温江新城,4室2厅1厨3卫,中楼层 (共5层),156.97㎡,跃层,150㎡,板楼,东南 南 西南,钢混结构,精装,一梯两户,无,2021-06-30,商品房,2011-10-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1809,['海峡新城四期 2室1厅 东 西'],93.7,11202,海峡新城四期,温江,温江大学城,2室1厅1厨1卫,高楼层 (共6层),83.65㎡,平层,暂无数据,板塔结合,东 西,钢混结构,精装,一梯四户,无,2021-02-18,商品房,2009-03-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1810,['体育广场A区 2室1厅 东南'],57.8,5419,体育广场A区,温江,温江老城,2室1厅1厨1卫,高楼层 (共6层),106.67㎡,平层,暂无数据,板塔结合,东南,混合结构,其他,一梯两户,无,2021-06-02,商品房,2008-06-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1811,['都市水岸 3室3厅 西北'],120,9780,都市水岸,温江,温江老城,3室3厅1厨2卫,高楼层 (共5层),122.7㎡,跃层,113.56㎡,板楼,西北,砖混结构,毛坯,一梯四户,无,2021-04-14,商品房,2007-04-03,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1812,['置信学府杏林一期 4室1厅 东南'],155,10745,置信学府杏林一期,温江,芙蓉古城,4室1厅1厨2卫,高楼层 (共18层),144.26㎡,平层,122.81㎡,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-08-07,商品房,2015-04-02,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1813,['金河谷四期 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,金河谷四期,温江,光华大道沿线,3室1厅1厨2卫,高楼层 (共33层),97㎡,跃层,暂无数据,塔楼,东南,钢混结构,毛坯,两梯六户,有,2020-03-29,商品房,2017-07-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1814,['文武路27号 3室2厅 东南 西北'],71,6614,文武路27号,温江,温江老城,3室2厅1厨2卫,高楼层 (共6层),107.35㎡,平层,暂无数据,板楼,东南 西北,钢混结构,其他,一梯两户,暂无数据,2021-10-02,商品房,1998-12-28,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1815,['体育广场A区 4室1厅 东南'],65,4891,体育广场A区,温江,温江老城,4室1厅1厨2卫,高楼层 (共6层),132.91㎡,平层,132.91㎡,板塔结合,东南,混合结构,简装,一梯一户,暂无数据,2020-06-04,商品房,2003-01-02,普通住宅,满五年,非共有,"
                                有抵押 未知 业主自还
                              ",已上传房本照片,,,,
