,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
904,['粼江峰阁 4室1厅 西南'],460,27294,粼江峰阁,锦江,九眼桥,4室1厅1厨2卫,高楼层 (共29层),168.54㎡,平层,133.67㎡,板塔结合,西南,框架结构,精装,两梯四户,有,2021-10-13,商品房,2014-10-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
905,['龙井苑 3室1厅 东南'],135,12617,龙井苑,锦江,合江亭,3室1厅1厨1卫,高楼层 (共7层),107㎡,平层,暂无数据,板楼,东南,钢混结构,简装,一梯两户,无,2020-09-05,商品房,1999-11-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
906,['下莲池街1号 3室2厅 东'],189,18028,下莲池街1号,锦江,合江亭,3室2厅1厨1卫,中楼层 (共7层),104.84㎡,平层,暂无数据,板楼,东,钢混结构,其他,一梯两户,无,2021-02-23,商品房,2001-07-16,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
907,['上行汇锦 3室2厅 西'],214,23376,上行汇锦,锦江,合江亭,3室2厅1厨1卫,低楼层 (共34层),91.55㎡,平层,73.59㎡,塔楼,西,钢混结构,简装,三梯七户,有,2020-09-20,商品房,2009-12-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
908,['瑞升望江橡树林二期 2室1厅 南'],210,28173,瑞升望江橡树林二期,锦江,三官堂,2室1厅1厨1卫,高楼层 (共32层),74.54㎡,平层,56.65㎡,板塔结合,南,框架结构,精装,三梯八户,有,2021-11-14,商品房,2013-11-05,普通住宅,满五年,非共有,"
                                有抵押 20万元
                              ",已上传房本照片,,,,
909,['东较场街73号 3室1厅 东南'],170,13848,东较场街73号,锦江,红星路,3室1厅1厨2卫,高楼层 (共7层),122.77㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,一梯四户,无,2021-09-20,商品房,2010-09-30,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
910,['朗基望今缘 4室2厅 南'],911,32734,朗基望今缘,锦江,莲花,4室2厅1厨4卫,中楼层 (共29层),278.31㎡,平层,226.18㎡,板楼,南,钢混结构,精装,三梯两户,有,2021-01-20,商品房,2013-10-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
911,['东御佲家 4室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,东御佲家,锦江,三圣乡,4室1厅1厨2卫,中楼层 (共38层),137.62㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,2021-03-26,商品房,2018-07-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
912,['科技苑(锦江) 4室2厅 南'],360,30920,科技苑(锦江),锦江,盐市口,4室2厅1厨2卫,低楼层 (共6层),116.43㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021-11-13,商品房,1998-06-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
913,['锦江华庭 2室1厅 南'],190,24009,锦江华庭,锦江,红星路,2室1厅1厨1卫,中楼层 (共18层),79.14㎡,平层,64.87㎡,塔楼,南,框架结构,精装,两梯四户,有,2021-09-27,商品房,2010-12-07,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
914,['摩玛城 3室2厅 南'],228,23793,摩玛城,锦江,三官堂,3室2厅1厨1卫,低楼层 (共40层),95.83㎡,平层,74.8㎡,板塔结合,南,框架结构,精装,三梯七户,有,2021-09-23,商品房,2012-08-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
915,['指挥街44号 3室1厅 东'],268,33835,指挥街44号,锦江,盐市口,3室1厅1厨1卫,低楼层 (共6层),79.21㎡,平层,暂无数据,板楼,东,混合结构,简装,一梯两户,暂无数据,2021-12-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
916,['摩玛城 3室1厅 南'],210,21914,摩玛城,锦江,三官堂,3室1厅1厨1卫,低楼层 (共40层),95.83㎡,平层,74.8㎡,板塔结合,南,框架结构,精装,三梯七户,有,2021-08-28,商品房,2012-08-27,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
917,['摩玛城 2室1厅 东'],219,22527,摩玛城,锦江,三官堂,2室1厅1厨1卫,中楼层 (共33层),97.22㎡,平层,77.53㎡,板塔结合,东,框架结构,精装,三梯八户,有,2021-10-28,商品房,2016-07-05,普通住宅,满五年,非共有,"
                                有抵押 60万元 中信银行 金融公司垫资
                              ",已上传房本照片,,,,
918,['华都美林湾 3室1厅 东南'],305,21442,华都美林湾,锦江,三圣乡,3室1厅1厨2卫,中楼层 (共28层),142.25㎡,平层,116.89㎡,塔楼,东南,框架结构,精装,两梯四户,有,2021-03-18,商品房,2011-02-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
919,['莲花新区南二巷2号 3室1厅 东南'],78,10531,莲花新区南二巷2号,锦江,莲花,3室1厅1厨1卫,高楼层 (共7层),74.07㎡,平层,14.07㎡,板楼,东南,砖混结构,毛坯,一梯四户,无,2021-09-30,商品房,2015-11-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
920,['晶蓝半岛一期 3室1厅 西南'],370,27299,晶蓝半岛一期,锦江,九眼桥,3室1厅1厨2卫,高楼层 (共26层),135.54㎡,平层,115.96㎡,板塔结合,西南,钢混结构,简装,两梯五户,有,2021-03-25,商品房,2010-01-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
921,['晶蓝半岛二期 3室2厅 东南'],360,28645,晶蓝半岛二期,锦江,九眼桥,3室2厅1厨2卫,低楼层 (共26层),125.68㎡,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,2021-07-01,商品房,2009-03-02,普通住宅,满五年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
922,['望江嘉苑 3室2厅 东'],265,18518,望江嘉苑,锦江,三官堂,3室2厅1厨2卫,高楼层 (共6层),143.11㎡,跃层,暂无数据,板楼,东,砖混结构,简装,一梯两户,无,2021-10-19,商品房,2014-08-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
923,['鑫苑名家二期 3室2厅 南'],228,26500,鑫苑名家二期,锦江,卓锦城,3室2厅1厨1卫,低楼层 (共40层),86.04㎡,平层,68.42㎡,板塔结合,南,钢混结构,精装,两梯七户,有,2021-08-27,商品房,2014-01-24,普通住宅,满五年,共有,"
                                有抵押 10万元 业主自还
                              ",已上传房本照片,,,,
924,['锦蓉佳苑 4室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,锦蓉佳苑,锦江,三圣乡,4室2厅1厨2卫,低楼层 (共30层),163.06㎡,平层,暂无数据,板塔结合,西南,钢混结构,毛坯,两梯四户,有,2021-03-03,已购公房,2018-09-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
925,['中道街89号 3室2厅 东南 南'],205,23034,中道街89号,锦江,红星路,3室2厅1厨2卫,低楼层 (共7层),89㎡,平层,89㎡,板楼,东南 南,砖混结构,简装,一梯两户,无,2021-08-30,已购公房,1998-04-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
926,['恒大都汇华庭 3室2厅 北'],486,31355,恒大都汇华庭,锦江,合江亭,3室2厅1厨3卫,中楼层 (共45层),155㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,四梯七户,有,2020-07-02,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
927,['下莲池街5号 3室2厅 南 北'],360,25674,下莲池街5号,锦江,合江亭,3室2厅1厨2卫,低楼层 (共7层),140.22㎡,平层,126.57㎡,板楼,南 北,钢混结构,精装,一梯两户,有,2021-07-08,商品房,2021-07-13,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
928,['恒大都汇华庭 4室2厅 东'],580,32640,恒大都汇华庭,锦江,合江亭,4室2厅1厨3卫,中楼层 (共45层),177.7㎡,平层,暂无数据,板塔结合,东,钢混结构,精装,四梯七户,有,2020-05-27,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
929,['鑫苑名家一期 2室1厅 东南'],118,18820,鑫苑名家一期,锦江,卓锦城,2室1厅1厨1卫,高楼层 (共34层),62.7㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-12-10,商品房,2018-06-09,普通住宅,满两年,共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
930,['莲花逸都 2室1厅 西北'],182,22810,莲花逸都,锦江,九眼桥,2室1厅1厨1卫,中楼层 (共34层),79.79㎡,平层,66.53㎡,板楼,西北,钢混结构,精装,两梯六户,有,2021-12-07,商品房,2010-05-14,普通住宅,满五年,非共有,"
                                有抵押 14万元 业主自还
                              ",已上传房本照片,,,,
931,['镏金岁月 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,镏金岁月,锦江,攀成钢,2室1厅1厨1卫,高楼层 (共33层),79.88㎡,平层,70㎡,塔楼,南,钢混结构,简装,三梯八户,有,2021-12-06,商品房,2017-04-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
932,['鑫苑名家二期 2室1厅 东'],159,20380,鑫苑名家二期,锦江,卓锦城,2室1厅1厨1卫,中楼层 (共34层),78.02㎡,平层,62.18㎡,板塔结合,东,钢混结构,简装,两梯六户,有,2021-12-10,商品房,2014-03-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
933,['东洪广厦 2室1厅 南 北'],140,18978,东洪广厦,锦江,三圣乡,2室1厅1厨1卫,低楼层 (共33层),73.77㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两梯六户,有,2021-12-06,商品房,2019-08-23,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
934,['致瑞雅苑A区 2室2厅 东南'],200,23111,致瑞雅苑A区,锦江,东光小区,2室2厅1厨1卫,低楼层 (共29层),86.54㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯六户,有,2021-12-08,商品房,2018-09-30,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
935,['中道街52号院 2室1厅 东南'],155,24088,中道街52号院,锦江,红星路,2室1厅1厨1卫,高楼层 (共7层),64.35㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯三户,无,2018-12-28,已购公房,2019-01-02,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
936,['较场坝中街34号 3室1厅 南'],85.5,14315,较场坝中街34号,锦江,合江亭,3室1厅1厨1卫,中楼层 (共6层),59.73㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,无,2019-03-28,商品房,2016-10-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
937,['翡翠城一期 5室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,翡翠城一期,锦江,东湖,5室2厅1厨3卫,高楼层 (共5层),179.64㎡,跃层,163.84㎡,板楼,东南,钢混结构,精装,一梯两户,无,2018-03-05,商品房,2005-10-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
938,['滨江公寓(锦江) 4室2厅 东'],460,29300,滨江公寓(锦江),锦江,盐市口,4室2厅1厨2卫,中楼层 (共7层),157㎡,平层,暂无数据,板楼,东,砖混结构,其他,一梯三户,无,2021-12-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
939,['蓉上坊一期 2室2厅 西'],190,23208,蓉上坊一期,锦江,合江亭,2室2厅1厨1卫,低楼层 (共31层),81.87㎡,平层,暂无数据,板塔结合,西,框架结构,精装,四梯十九户,有,2021-12-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
940,['乐天圣苑 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,乐天圣苑,锦江,东大路,3室1厅1厨2卫,低楼层 (共33层),87.85㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯四户,有,2021-12-14,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
