,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
1700,['瀚城国际 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,瀚城国际,青白江,青白江,2室1厅1厨1卫,中楼层 (共17层),84.23㎡,平层,暂无数据,板塔结合,东,钢混结构,简装,两梯五户,有,2021-07-27,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1701,['凤凰名城 2室1厅 东南'],57.9,7282,凤凰名城,青白江,青白江,2室1厅1厨1卫,中楼层 (共25层),79.52㎡,平层,暂无数据,塔楼,东南,框架结构,其他,两梯六户,有,2021-11-05,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1702,['瀚城国际 2室2厅 东南 南'],暂无数据,首付及贷款情况请咨询经纪人,瀚城国际,青白江,青白江,2室2厅1厨1卫,高楼层 (共17层),84.35㎡,平层,暂无数据,板塔结合,东南 南,钢混结构,其他,两梯五户,有,2019-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1703,['大邦第1城 2室2厅 东南'],74,9250,大邦第1城,青白江,青白江,2室2厅1厨1卫,高楼层 (共18层),80㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯四户,有,2020-06-10,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 农业银行
                              ",未上传房本照片,,,,
1704,['蝴蝶洲 2室1厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,蝴蝶洲,青白江,青白江,2室1厅1厨1卫,中楼层 (共25层),65.74㎡,平层,暂无数据,板塔结合,西北,钢混结构,毛坯,两梯六户,有,2021-08-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1705,['嘉合凤凰岛 2室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,嘉合凤凰岛,青白江,青白江,2室2厅1厨1卫,高楼层 (共31层),78.99㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯六户,有,2021-04-28,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 27万元
                              ",未上传房本照片,,,,
1706,['栖凤居二期 2室1厅 北'],68,8324,栖凤居二期,青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),81.7㎡,平层,暂无数据,板楼,北,钢混结构,其他,一梯两户,有,2021-10-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1707,['嘉合凤凰岛 2室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,嘉合凤凰岛,青白江,青白江,2室2厅1厨1卫,低楼层 (共31层),80.65㎡,平层,暂无数据,板塔结合,西南,钢混结构,毛坯,三梯六户,有,2021-06-13,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1708,['锦尚景 2室2厅 东'],55,7483,锦尚景,青白江,青白江,2室2厅1厨1卫,中楼层 (共11层),73.5㎡,平层,暂无数据,板楼,东,框架结构,其他,两梯四户,有,2020-08-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1709,['凯斯顿华府 2室2厅 东南'],61.5,7905,凯斯顿华府,青白江,青白江,2室2厅1厨1卫,高楼层 (共17层),77.8㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯六户,有,2021-07-13,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1710,['嘉合凤凰岛 2室1厅 东'],暂无数据,首付及贷款情况请咨询经纪人,嘉合凤凰岛,青白江,青白江,2室1厅1厨1卫,低楼层 (共31层),69㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,两梯六户,有,2021-10-05,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1711,['中华名城2期 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,中华名城2期,青白江,青白江,3室2厅1厨1卫,低楼层 (共18层),86.72㎡,平层,暂无数据,板塔结合,南,框架结构,毛坯,两梯四户,有,2018-12-17,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 20万元
                              ",未上传房本照片,,,,
1712,['丽雅美锦 1室1厅 东'],38,6844,丽雅美锦,青白江,青白江,1室1厅1厨1卫,高楼层 (共26层),55.53㎡,平层,暂无数据,板塔结合,东,框架结构,毛坯,三梯十六户,有,2018-12-26,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1713,['青江名城 2室1厅 西南'],56,5498,青江名城,青白江,青白江,2室1厅1厨1卫,中楼层 (共16层),101.87㎡,平层,暂无数据,塔楼,西南,框架结构,简装,两梯九户,有,2019-03-26,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1714,['瀚城国际 2室2厅 东南 南'],暂无数据,首付及贷款情况请咨询经纪人,瀚城国际,青白江,青白江,2室2厅1厨1卫,高楼层 (共17层),84.35㎡,平层,暂无数据,板塔结合,东南 南,钢混结构,其他,两梯五户,有,2019-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1715,['力合上域中央 2室1厅 南'],70,8467,力合上域中央,青白江,青白江,2室1厅1厨1卫,中楼层 (共11层),82.68㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,2021-10-12,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1716,['华洲名城尚院 1室1厅 西'],52,8254,华洲名城尚院,青白江,青白江,1室1厅1厨1卫,高楼层 (共15层),63㎡,平层,暂无数据,板塔结合,西,框架结构,其他,一梯七户,有,2021-10-08,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1717,['红阳二小区 2室1厅 南'],44.5,4740,红阳二小区,青白江,青白江,2室1厅1厨1卫,高楼层 (共7层),93.9㎡,平层,暂无数据,塔楼,南,框架结构,简装,一梯两户,无,2020-02-29,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1718,['紫竹居 2室1厅 西南'],40,5396,紫竹居,青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),74.14㎡,平层,暂无数据,板楼,西南,砖混结构,毛坯,一梯两户,无,2020-06-13,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1719,['凯莱丽景 2室2厅 南'],51,5521,凯莱丽景,青白江,青白江,2室2厅1厨1卫,中楼层 (共6层),92.38㎡,平层,暂无数据,板塔结合,南,混合结构,毛坯,一梯两户,无,2021-06-18,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 2万元 20000 业主自还
                              ",未上传房本照片,,,,
1720,['泰和欧城 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,泰和欧城,青白江,青白江,2室2厅1厨1卫,高楼层 (共24层),76.3㎡,平层,暂无数据,塔楼,东南,钢混结构,其他,两梯六户,有,2021-04-17,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1721,['力合上域中央 2室1厅 东南'],64.8,7624,力合上域中央,青白江,青白江,2室1厅1厨1卫,中楼层 (共11层),85㎡,平层,暂无数据,板楼,东南,框架结构,简装,两梯四户,有,2019-12-29,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1722,['栖凤居二期 2室1厅 南'],48.8,7232,栖凤居二期,青白江,青白江,2室1厅1厨1卫,低楼层 (共6层),67.48㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯三户,无,2021-04-04,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1723,['嘉和瑞景 2室2厅 南'],67,8073,嘉和瑞景,青白江,青白江,2室2厅1厨1卫,高楼层 (共18层),83㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,2019-07-06,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 业主自还
                              ",未上传房本照片,,,,
1724,['中铁二局小区 2室1厅 西南'],52,5923,中铁二局小区,青白江,青白江,2室1厅1厨1卫,高楼层 (共7层),87.8㎡,平层,暂无数据,板塔结合,西南,混合结构,其他,一梯两户,无,2021-03-11,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1725,['春天华逸 2室2厅 东'],65,8025,春天华逸,青白江,青白江,2室2厅1厨1卫,高楼层 (共18层),81㎡,平层,暂无数据,板楼,东,框架结构,简装,两梯五户,有,2018-09-27,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1726,['金色港湾(凤祥大道) 2室2厅 东南'],62.5,8583,金色港湾(凤祥大道),青白江,青白江,2室2厅1厨2卫,高楼层 (共24层),72.82㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,两梯六户,有,2021-04-21,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 25万元 建设银行 业主自还
                              ",未上传房本照片,,,,
1727,['栖凤居二期 3室2厅 南'],72,7486,栖凤居二期,青白江,青白江,3室2厅1厨2卫,高楼层 (共6层),96.18㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,暂无数据,2021-05-28,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1728,['凯斯顿华府 3室2厅 东南'],79,8062,凯斯顿华府,青白江,青白江,3室2厅1厨2卫,中楼层 (共17层),98㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,两梯六户,有,2021-09-01,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1729,['怡湖玫瑰苑 3室2厅 北'],88,10629,怡湖玫瑰苑,青白江,青白江,3室2厅1厨2卫,低楼层 (共25层),82.8㎡,平层,暂无数据,板塔结合,北,框架结构,其他,两梯四户,有,2021-10-27,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1730,['誉府仕家 2室1厅 南 西南'],64,7998,誉府仕家,青白江,青白江,2室1厅1厨1卫,中楼层 (共33层),80.03㎡,平层,暂无数据,板塔结合,南 西南,钢混结构,毛坯,两梯六户,有,2019-12-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1731,['誉府仕家 3室2厅 南'],80,10667,誉府仕家,青白江,青白江,3室2厅1厨1卫,低楼层 (共32层),75㎡,平层,暂无数据,板塔结合,南,框架结构,其他,两梯六户,有,2021-10-21,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1732,['蝴蝶洲 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,蝴蝶洲,青白江,青白江,2室2厅1厨1卫,低楼层 (共17层),84.5㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯四户,有,2021-05-25,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1733,['凤凰名城 2室1厅 南'],63,7631,凤凰名城,青白江,青白江,2室1厅1厨1卫,高楼层 (共25层),82.56㎡,平层,暂无数据,塔楼,南,框架结构,简装,两梯六户,有,2020-04-27,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1734,['北城映像东区 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,北城映像东区,青白江,青白江,2室1厅1厨1卫,低楼层 (共18层),77㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯三户,有,2021-07-24,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1735,['誉府仕家 2室2厅 南'],65,8039,誉府仕家,青白江,青白江,2室2厅1厨1卫,高楼层 (共32层),80.86㎡,平层,暂无数据,板塔结合,南,框架结构,毛坯,两梯六户,有,2020-12-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1736,['丽雅美锦 2室1厅 东南'],50,7353,丽雅美锦,青白江,青白江,2室1厅1厨1卫,中楼层 (共26层),68㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,三梯十六户,有,2021-10-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1737,['凤凰1号•栖云湖 3室2厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,3室2厅1厨2卫,中楼层 (共32层),105㎡,平层,暂无数据,板楼,西南,钢混结构,其他,两梯四户,有,2021-05-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1738,['大邦第1城 2室2厅 南'],63.9,6946,大邦第1城,青白江,青白江,2室2厅1厨1卫,低楼层 (共18层),92㎡,平层,暂无数据,板塔结合,南,框架结构,毛坯,两梯四户,有,2020-05-31,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1739,['钱江凤凰城 4室2厅 东南'],106,11134,钱江凤凰城,青白江,青白江,4室2厅1厨2卫,高楼层 (共6层),95.21㎡,平层,暂无数据,板塔结合,东南,混合结构,其他,一梯一户,有,2020-10-06,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1740,['凤凰1号•栖云湖 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,2室2厅1厨1卫,低楼层 (共22层),72.6㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯四户,有,2021-10-08,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1741,['北城新界民族花园 1室1厅 东南'],33,5548,北城新界民族花园,青白江,青白江,1室1厅1厨1卫,中楼层 (共30层),59.49㎡,平层,暂无数据,板塔结合,东南,框架结构,简装,六梯六户,有,2021-02-22,商品房,2020-04-15,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1742,['北城新界民族花园 2室2厅 东南'],51,5378,北城新界民族花园,青白江,青白江,2室2厅1厨1卫,中楼层 (共30层),94.84㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,四梯六户,有,2020-10-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1743,['四季豪庭 2室2厅 东南'],47,5697,四季豪庭,青白江,青白江,2室2厅1厨1卫,低楼层 (共24层),82.5㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-10-30,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1744,['凤凰小区 2室1厅 南'],30.8,3994,凤凰小区,青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),77.13㎡,平层,暂无数据,板塔结合,南,混合结构,毛坯,一梯两户,无,2021-06-26,商品房,2021-08-28,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1745,['华逸花园(华逸路) 2室1厅 东南'],52.9,5943,华逸花园(华逸路),青白江,青白江,2室1厅1厨2卫,高楼层 (共6层),89.02㎡,平层,暂无数据,板塔结合,东南,砖混结构,其他,一梯两户,无,2021-07-04,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1746,['嘉福公寓 1室1厅 南'],32.5,6250,嘉福公寓,青白江,青白江,1室1厅1厨1卫,低楼层 (共6层),52㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯四户,无,2021-05-14,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1747,['北城映像东区 2室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,北城映像东区,青白江,青白江,2室1厅1厨1卫,中楼层 (共18层),82.08㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯六户,有,2021-08-12,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1748,['宏瑞阳光郦城 2室2厅 南'],54,6966,宏瑞阳光郦城,青白江,青白江,2室2厅1厨1卫,中楼层 (共18层),77.52㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,2020-11-05,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1749,['华逸花园(华逸路) 2室1厅 南'],53.5,7598,华逸花园(华逸路),青白江,青白江,2室1厅1厨1卫,低楼层 (共6层),70.42㎡,平层,暂无数据,塔楼,南,砖混结构,其他,一梯四户,无,2021-10-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 1万元
                              ",未上传房本照片,,,,
1750,['凤凰湖国际社区 4室2厅 西南'],122,8493,凤凰湖国际社区,青白江,青白江,4室2厅1厨2卫,高楼层 (共7层),143.66㎡,平层,暂无数据,板塔结合,西南,钢混结构,毛坯,一梯一户,有,2021-05-03,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1751,['华逸花园(华逸路) 2室1厅 东南'],54.8,6453,华逸花园(华逸路),青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),84.93㎡,平层,暂无数据,板塔结合,东南,砖混结构,简装,一梯两户,无,2020-12-11,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1752,['宏瑞阳光郦城 2室1厅 南'],58,7171,宏瑞阳光郦城,青白江,青白江,2室1厅1厨1卫,中楼层 (共18层),80.89㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯四户,有,2020-11-27,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1753,['誉府仕家 2室2厅 西南'],73,9028,誉府仕家,青白江,青白江,2室2厅1厨1卫,中楼层 (共32层),80.86㎡,平层,暂无数据,板塔结合,西南,框架结构,其他,两梯六户,有,2021-11-23,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 10万元 中国建设银行 业主自还
                              ",未上传房本照片,,,,
1754,['七里溪香 2室1厅 南'],62.8,7970,七里溪香,青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),78.8㎡,平层,暂无数据,板楼,南,框架结构,其他,一梯三户,无,2021-08-27,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1755,['凤凰小区 2室2厅 南 北'],33,4271,凤凰小区,青白江,青白江,2室2厅1厨1卫,高楼层 (共6层),77.28㎡,平层,暂无数据,板塔结合,南 北,混合结构,毛坯,一梯两户,无,2021-11-09,商品房,2021-09-16,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1756,['凤凰1号•栖云湖 2室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,2室1厅1厨1卫,中楼层 (共22层),72㎡,平层,暂无数据,板楼,东北,钢混结构,精装,两梯四户,有,2021-07-10,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1757,['长流河小区 2室1厅 南 北'],27,5000,长流河小区,青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),54㎡,平层,暂无数据,暂无数据,南 北,未知结构,简装,一梯四户,无,2021-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1758,['公园世家 2室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,公园世家,青白江,青白江,2室2厅1厨1卫,低楼层 (共27层),72㎡,平层,暂无数据,塔楼,南,框架结构,简装,两梯六户,有,2021-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1759,['凤凰名城 2室2厅 东南'],57,6786,凤凰名城,青白江,青白江,2室2厅1厨1卫,中楼层 (共25层),84㎡,平层,暂无数据,塔楼,东南,框架结构,毛坯,两梯六户,有,2021-10-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1760,['华逸花园(华逸路) 2室2厅 南'],48,5014,华逸花园(华逸路),青白江,青白江,2室2厅1厨1卫,高楼层 (共6层),95.75㎡,平层,暂无数据,板塔结合,南,砖混结构,毛坯,一梯两户,无,2021-04-15,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1761,['尚林幸福城 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,尚林幸福城,青白江,青白江,2室1厅1厨1卫,高楼层 (共18层),67㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-10-19,商品房,2020-12-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1762,['青白江天美广场 2室2厅 东南'],56,6321,青白江天美广场,青白江,青白江,2室2厅1厨1卫,低楼层 (共29层),88.6㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,一梯五户,暂无数据,2020-10-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 客户偿还
                              ",未上传房本照片,,,,
1763,['凤凰名城 2室2厅 东南'],53.5,6733,凤凰名城,青白江,青白江,2室2厅1厨1卫,低楼层 (共25层),79.46㎡,平层,暂无数据,塔楼,东南,框架结构,毛坯,两梯六户,有,2021-11-02,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1764,['华洲名城尚院 1室1厅 东南'],35.5,8766,华洲名城尚院,青白江,青白江,1室1厅1厨1卫,中楼层 (共15层),40.5㎡,平层,暂无数据,板塔结合,东南,框架结构,其他,一梯七户,有,2021-08-25,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1765,['宏瑞阳光郦城 2室2厅 西北'],58,7198,宏瑞阳光郦城,青白江,青白江,2室2厅1厨1卫,中楼层 (共16层),80.58㎡,平层,暂无数据,塔楼,西北,钢混结构,其他,两梯十户,有,2021-07-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1766,['凤凰湖国际社区 2室2厅 西南'],80,8390,凤凰湖国际社区,青白江,青白江,2室2厅1厨1卫,低楼层 (共32层),95.36㎡,平层,暂无数据,板塔结合,西南,钢混结构,毛坯,两梯六户,有,2021-10-16,商品房,2021-11-22,普通住宅,未满两年,非共有,"
                                有抵押 10万元
                              ",已上传房本照片,,,,
1767,['怡景阳光(石家碾东路) 2室1厅 南'],58.8,6486,怡景阳光(石家碾东路),青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),90.67㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯四户,无,2021-09-08,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1768,['幸福家园水云间 2室2厅 南'],64,6154,幸福家园水云间,青白江,青白江,2室2厅1厨1卫,高楼层 (共7层),104㎡,平层,暂无数据,板塔结合,南,砖混结构,毛坯,一梯三户,无,2019-04-04,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 20万元 业主自还
                              ",未上传房本照片,,,,
1769,['凤凰名城 2室1厅 南 北'],56,7043,凤凰名城,青白江,青白江,2室1厅1厨1卫,低楼层 (共25层),79.52㎡,平层,暂无数据,塔楼,南 北,框架结构,毛坯,两梯六户,有,2021-06-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1770,['青江苑 2室1厅 南'],48.5,5106,青江苑,青白江,青白江,2室1厅1厨1卫,高楼层 (共7层),95㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯四户,暂无数据,2021-08-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1771,['中铁二局小区 2室2厅 南'],31.5,3938,中铁二局小区,青白江,青白江,2室2厅1厨1卫,高楼层 (共7层),80㎡,平层,暂无数据,板塔结合,南,砖混结构,简装,一梯四户,无,2019-08-31,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1772,['宏瑞阳光郦城 2室2厅 西北'],58,7198,宏瑞阳光郦城,青白江,青白江,2室2厅1厨1卫,中楼层 (共16层),80.58㎡,平层,暂无数据,塔楼,西北,钢混结构,其他,两梯十户,有,2021-07-22,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1773,['丽雅美锦 2室1厅 东'],48,7066,丽雅美锦,青白江,青白江,2室1厅1厨1卫,高楼层 (共26层),67.94㎡,平层,暂无数据,板塔结合,东,框架结构,毛坯,三梯十六户,有,2018-12-26,商品房,2020-03-29,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1774,['尚林幸福城 2室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,尚林幸福城,青白江,青白江,2室1厅1厨1卫,高楼层 (共18层),67㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,两梯四户,有,2021-10-19,商品房,2020-12-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1775,['怡景阳光(石家碾东路) 2室1厅 南'],58.8,6486,怡景阳光(石家碾东路),青白江,青白江,2室1厅1厨1卫,高楼层 (共6层),90.67㎡,平层,暂无数据,板楼,南,砖混结构,其他,一梯四户,无,2021-09-08,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1776,['幸福家园水云间 2室2厅 南'],64,6154,幸福家园水云间,青白江,青白江,2室2厅1厨1卫,高楼层 (共7层),104㎡,平层,暂无数据,板塔结合,南,砖混结构,毛坯,一梯三户,无,2019-04-04,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 20万元 业主自还
                              ",未上传房本照片,,,,
1777,['公园世家 2室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,公园世家,青白江,青白江,2室2厅1厨1卫,低楼层 (共27层),72㎡,平层,暂无数据,塔楼,南,框架结构,简装,两梯六户,有,2021-11-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1778,['凤凰名城 2室1厅 南 北'],56,7043,凤凰名城,青白江,青白江,2室1厅1厨1卫,低楼层 (共25层),79.52㎡,平层,暂无数据,塔楼,南 北,框架结构,毛坯,两梯六户,有,2021-06-16,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1779,['凤凰1号•栖云湖 2室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,凤凰1号•栖云湖,青白江,青白江,2室1厅1厨1卫,中楼层 (共22层),72.56㎡,平层,暂无数据,板楼,东北,钢混结构,毛坯,两梯四户,有,2021-06-01,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 15万元 中国银行
                              ",未上传房本照片,,,,
1780,['凤凰名城 2室2厅 东南'],57,6786,凤凰名城,青白江,青白江,2室2厅1厨1卫,中楼层 (共25层),84㎡,平层,暂无数据,塔楼,东南,框架结构,毛坯,两梯六户,有,2021-10-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
