,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,别墅类型,用水类型,用电类型,燃气价格
1418,['成怡嘉苑 4室2厅 南 北'],167,9701,成怡嘉苑,新都,新都城区,4室2厅1厨2卫,低楼层 (共17层),172.15㎡,平层,146.44㎡,塔楼,南 北,框架结构,其他,两梯四户,有,2020-06-09,商品房,2014-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1419,['红湖公园城 3室2厅 南'],117,10201,红湖公园城,新都,大丰,3室2厅1厨2卫,低楼层 (共26层),114.7㎡,平层,94.93㎡,板塔结合,南,框架结构,简装,两梯六户,有,2021-10-19,商品房,2015-11-19,普通住宅,满五年,非共有,"
                                有抵押 20万元 成都银行
                              ",已上传房本照片,,,,
1420,['保利公园198百合郡 4室2厅 西南'],148,10572,保利公园198百合郡,新都,保利公园,4室2厅1厨2卫,低楼层 (共11层),140㎡,平层,暂无数据,板塔结合,西南,钢混结构,简装,一梯两户,有,2021-08-06,商品房,2011-12-05,普通住宅,满五年,共有,"
                                有抵押 100万元 民生银行 金融公司垫资
                              ",已上传房本照片,,,,
1421,['保利春天花语 3室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,保利春天花语,新都,大丰,3室1厅1厨1卫,高楼层 (共24层),74.62㎡,平层,59.3㎡,塔楼,北,框架结构,简装,两梯六户,有,2021-10-28,商品房,2017-07-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1422,['橄榄郡 3室2厅 南'],123.5,10841,橄榄郡,新都,新都城区,3室2厅1厨2卫,高楼层 (共17层),113.92㎡,平层,94.87㎡,板楼,南,框架结构,简装,两梯五户,有,2021-03-24,商品房,2010-06-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1423,['莱茵北郡二期 3室1厅 东南'],116.8,10728,莱茵北郡二期,新都,毗河,3室1厅1厨2卫,低楼层 (共11层),108.88㎡,平层,暂无数据,板塔结合,东南,钢混结构,毛坯,一梯三户,有,2021-04-21,商品房,2018-04-10,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1424,['流溪苑 4室2厅 东南'],82.5,6143,流溪苑,新都,保利公园,4室2厅1厨1卫,中楼层 (共7层),134.32㎡,平层,暂无数据,板楼,东南,砖混结构,简装,四梯两户,有,2020-11-08,商品房,2010-08-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1425,['中铁十三局住宅小区 3室2厅 东'],78,6228,中铁十三局住宅小区,新都,新都城区,3室2厅1厨2卫,中楼层 (共6层),125.25㎡,平层,112.88㎡,板楼,东,混合结构,其他,一梯两户,无,2021-06-11,商品房,2018-06-10,普通住宅,满两年,非共有,"
                                有抵押
                              ",已上传房本照片,,,,
1426,['万科五龙山九墅 4室1厅 南'],240,14594,万科五龙山九墅,新都,毗河,4室1厅1厨2卫,高楼层 (共26层),164.46㎡,平层,131.27㎡,板塔结合,南,钢混结构,精装,两梯三户,有,2021-08-24,商品房,2015-05-12,普通住宅,满五年,共有,"
                                有抵押 60万元 建设 业主自还
                              ",已上传房本照片,,,,
1427,['润扬双河鹭岛 4室2厅 东南'],136.8,12873,润扬双河鹭岛,新都,毗河,4室2厅1厨2卫,高楼层 (共18层),106.27㎡,跃层,暂无数据,板楼,东南,钢混结构,简装,两梯四户,有,2021-09-22,商品房,2013-10-21,普通住宅,满五年,共有,"
                                有抵押 22万元
                              ",已上传房本照片,,,,
1428,['万科五龙山九墅 3室1厅 东南'],268,18357,万科五龙山九墅,新都,毗河,3室1厅1厨2卫,高楼层 (共6层),146㎡,平层,127.38㎡,板楼,东南,钢混结构,精装,一梯两户,有,2021-08-25,商品房,2014-12-01,普通住宅,满五年,非共有,"
                                有抵押 70万元 建设
                              ",已上传房本照片,,,,
1429,['华逸花园新都苑 3室2厅 北'],83,6774,华逸花园新都苑,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),122.54㎡,平层,109.84㎡,板楼,北,混合结构,简装,一梯两户,无,2020-11-02,商品房,2011-11-03,普通住宅,满五年,非共有,"
                                有抵押 9万元 建行 业主自还
                              ",已上传房本照片,,,,
1430,['时代锦翠 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,时代锦翠,新都,大丰,3室1厅1厨1卫,低楼层 (共23层),79.6㎡,平层,64.82㎡,板塔结合,东南,钢混结构,精装,两梯六户,有,2021-07-07,商品房,2014-04-08,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1431,['香域中央 3室2厅 南'],117,11739,香域中央,新都,毗河,3室2厅1厨2卫,高楼层 (共26层),99.67㎡,平层,暂无数据,塔楼,南,钢混结构,精装,两梯四户,有,2021-03-10,商品房,2018-01-25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1432,['汇融悉尼湾库吉岛二期 4室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,汇融悉尼湾库吉岛二期,新都,大丰,4室1厅1厨2卫,高楼层 (共26层),129.56㎡,平层,107.02㎡,板塔结合,东南,钢混结构,毛坯,两梯六户,有,2021-03-09,商品房,2013-11-05,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1433,['天府江南B区 3室2厅 南'],122,10025,天府江南B区,新都,保利公园,3室2厅1厨2卫,高楼层 (共18层),121.7㎡,平层,98.56㎡,板塔结合,南,框架结构,毛坯,两梯六户,有,2020-11-27,商品房,2013-12-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1434,['福音巷27号 2室1厅 东南'],57,5842,福音巷27号,新都,新都城区,2室1厅1厨1卫,高楼层 (共4层),97.57㎡,平层,97.57㎡,板塔结合,东南,混合结构,简装,一梯两户,暂无数据,2020-12-21,商品房,1998-07-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1435,['北欧知识城一期 3室2厅 南'],140,13675,北欧知识城一期,新都,大丰,3室2厅1厨2卫,低楼层 (共34层),102.38㎡,平层,暂无数据,板塔结合,南,框架结构,精装,三梯六户,有,2021-05-05,商品房,2018-06-20,普通住宅,满两年,共有,"
                                有抵押 40万元
                              ",已上传房本照片,,,,
1436,['缤纷翠微湖 4室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,缤纷翠微湖,新都,毗河,4室1厅1厨2卫,低楼层 (共30层),126.13㎡,平层,暂无数据,板楼,东北,钢混结构,毛坯,两梯三户,有,2021-09-04,商品房,2018-06-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1437,['宝光大道中段574号 3室2厅 南'],54,4179,宝光大道中段574号,新都,新都城区,3室2厅1厨1卫,高楼层 (共6层),129.23㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,无,2021-02-01,商品房,2003-01-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1438,['保利公园198丁香郡 4室1厅 西北'],182.8,12779,保利公园198丁香郡,新都,保利公园,4室1厅1厨2卫,低楼层 (共26层),143.05㎡,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯四户,有,2021-05-17,商品房,2018-09-04,普通住宅,满两年,非共有,"
                                有抵押 88万元 工行滨江 金融公司垫资
                              ",已上传房本照片,,,,
1439,['新新街二巷134号 2室2厅 南'],25,4104,新新街二巷134号,新都,新都城区,2室2厅1厨1卫,高楼层 (共6层),60.92㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,2021-01-31,商品房,2007-07-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1440,['保利公园198百合郡 3室2厅 西北'],156.6,10918,保利公园198百合郡,新都,保利公园,3室2厅1厨2卫,高楼层 (共11层),143.44㎡,平层,暂无数据,板塔结合,西北,框架结构,精装,一梯两户,有,2021-01-09,商品房,2017-11-29,普通住宅,满两年,共有,"
                                有抵押 50万元 建设银行 业主自还
                              ",已上传房本照片,,,,
1441,['英伦世家 3室2厅 东南'],113,7734,英伦世家,新都,新都城区,3室2厅1厨2卫,中楼层 (共14层),146.12㎡,错层,暂无数据,塔楼,东南,钢混结构,简装,一梯四户,有,2021-09-03,商品房,2015-09-21,普通住宅,满五年,非共有,"
                                有抵押 45万元 业主自还
                              ",已上传房本照片,,,,
1442,['香城河畔 3室2厅 南 北'],128,12020,香城河畔,新都,毗河,3室2厅1厨2卫,低楼层 (共33层),106.49㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,三梯六户,有,2021-10-04,商品房,2019-07-02,普通住宅,满两年,非共有,"
                                有抵押 25万元
                              ",已上传房本照片,,,,
1443,['保利城一期 3室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,保利城一期,新都,大丰,3室2厅1厨1卫,高楼层 (共18层),92.14㎡,平层,74.17㎡,板塔结合,南,框架结构,简装,两梯五户,有,2020-12-30,商品房,2015-08-21,普通住宅,满五年,非共有,"
                                有抵押 19万元 业主自还
                              ",已上传房本照片,,,,
1444,['润扬北城1号 3室1厅 南'],139,13007,润扬北城1号,新都,新都城区,3室1厅1厨2卫,低楼层 (共33层),106.87㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯六户,有,2021-11-21,商品房,2016-12-27,普通住宅,满两年,共有,"
                                有抵押 30万元
                              ",已上传房本照片,,,,
1445,['北新润苑二期 4室1厅 北'],暂无数据,首付及贷款情况请咨询经纪人,北新润苑二期,新都,大丰,4室1厅1厨2卫,低楼层 (共18层),128.87㎡,平层,111.14㎡,板塔结合,北,钢混结构,精装,两梯四户,有,2021-11-23,商品房,2013-07-04,普通住宅,满五年,共有,"
                                有抵押 60万元 60
                              ",已上传房本照片,,,,
1446,['天旭逸城二期 3室2厅 南 北'],83,9036,天旭逸城二期,新都,保利公园,3室2厅1厨1卫,低楼层 (共16层),91.86㎡,平层,74.7㎡,塔楼,南 北,混合结构,精装,两梯四户,有,2021-10-27,商品房,2015-12-16,普通住宅,满五年,非共有,"
                                有抵押 18万元 金融公司垫资
                              ",已上传房本照片,,,,
1447,['学府苑(新都) 2室1厅 东'],50,8686,学府苑(新都),新都,新都城区,2室1厅1厨1卫,低楼层 (共16层),57.57㎡,平层,暂无数据,板楼,东,框架结构,简装,两梯七户,有,2021-12-20,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                有抵押 10万元
                              ",未上传房本照片,,,,
1448,['盛世名城 4室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,盛世名城,新都,大丰,4室2厅1厨2卫,高楼层 (共21层),94.9㎡,平层,暂无数据,塔楼,东,框架结构,其他,两梯四户,有,2020-03-18,商品房,2017-08-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1449,['天府香城印象 4室2厅 东'],117.9,9815,天府香城印象,新都,新都城区,4室2厅1厨2卫,中楼层 (共26层),120.13㎡,平层,暂无数据,板塔结合,东,框架结构,毛坯,两梯五户,有,2021-08-16,商品房,2019-07-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1450,['南丰小筑 3室2厅 南'],77,8389,南丰小筑,新都,大丰,3室2厅1厨1卫,低楼层 (共6层),91.79㎡,平层,暂无数据,板楼,南,混合结构,精装,一梯三户,暂无数据,2020-11-04,商品房,2012-07-05,普通住宅,满五年,非共有,"
                                有抵押 30万元 民生银行
                              ",已上传房本照片,,,,
1451,['保利春天花语 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,保利春天花语,新都,大丰,3室2厅1厨2卫,中楼层 (共32层),89.9㎡,平层,暂无数据,塔楼,东,钢混结构,精装,三梯八户,有,2021-02-01,商品房,2017-07-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1452,['桂湖河畔南区 3室2厅 南'],77,7263,桂湖河畔南区,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),106.03㎡,平层,暂无数据,板楼,南,框架结构,精装,一梯三户,暂无数据,2021-11-09,商品房,2017-09-09,普通住宅,满两年,非共有,"
                                有抵押 30万元 邮政银行 金融公司垫资
                              ",已上传房本照片,,,,
1453,['中洲·中央公园 3室2厅 北'],150,11811,中洲·中央公园,新都,保利公园,3室2厅1厨2卫,中楼层 (共32层),127.01㎡,平层,105㎡,板楼,北,钢混结构,毛坯,两梯四户,有,2021-09-13,商品房,2016-09-16,普通住宅,满五年,非共有,"
                                有抵押 50万元 客户偿还
                              ",已上传房本照片,,,,
1454,['合能珍宝锦城 3室2厅 东北'],140,13518,合能珍宝锦城,新都,新都城区,3室2厅1厨2卫,中楼层 (共18层),103.57㎡,平层,暂无数据,板塔结合,东北,钢混结构,精装,一梯两户,暂无数据,2021-11-25,商品房,2020-03-30,普通住宅,未满两年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1455,['北新国际广场 3室2厅 南'],135,15468,北新国际广场,新都,大丰,3室2厅1厨1卫,中楼层 (共33层),87.28㎡,平层,暂无数据,板塔结合,南,框架结构,精装,两梯六户,有,2021-11-28,商品房,暂无数据,普通住宅,暂无数据,共有,"
                                无抵押
                              ",未上传房本照片,,,,
1456,['北欧知识城二期 3室2厅 西南'],112,11090,北欧知识城二期,新都,大丰,3室2厅1厨2卫,低楼层 (共34层),101㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,三梯六户,有,2021-12-02,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                无抵押
                              ",未上传房本照片,,,,
1457,['蓉垚北尚城 3室1厅 南'],100,11085,蓉垚北尚城,新都,大丰,3室1厅1厨2卫,低楼层 (共26层),90.22㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯十二户,有,2021-11-08,商品房,2019-01-04,普通住宅,满两年,共有,"
                                有抵押 19万元 工商
                              ",已上传房本照片,,,,
1458,['新加坡后街11号 3室2厅 南'],85,10000,新加坡后街11号,新都,新都城区,3室2厅1厨2卫,高楼层 (共5层),85㎡,错层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2020-07-23,商品房,2016-12-08,普通住宅,满五年,非共有,"
                                有抵押 20万元 光大银行 业主自还
                              ",已上传房本照片,,,,
1459,['博雅新城D区 5室2厅 南'],170,9999,博雅新城D区,新都,大丰,5室2厅1厨3卫,高楼层 (共6层),170.03㎡,跃层,154.88㎡,板楼,南,钢混结构,毛坯,一梯两户,无,2020-10-09,商品房,2010-01-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1460,['北欧知识城二期 3室1厅 西北'],124,12113,北欧知识城二期,新都,大丰,3室1厅1厨2卫,中楼层 (共18层),102.37㎡,平层,86.18㎡,板塔结合,西北,钢混结构,简装,两梯五户,有,2021-08-18,商品房,2015-08-06,普通住宅,满五年,非共有,"
                                有抵押 30万元 农商银行 客户偿还
                              ",已上传房本照片,,,,
1461,['毕生路57号 4室2厅 南'],102,6108,毕生路57号,新都,新都城区,4室2厅1厨3卫,中楼层 (共5层),167.02㎡,错层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2020-08-23,商品房,2000-01-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1462,['毗河新城小区 2室2厅 东南'],49,5650,毗河新城小区,新都,大丰,2室2厅1厨1卫,中楼层 (共6层),86.73㎡,平层,暂无数据,暂无数据,东南,未知结构,其他,一梯两户,无,2021-07-09,商品房,2018-01-15,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1463,['凤凰傲城二期 3室2厅 南'],106,11947,凤凰傲城二期,新都,大丰,3室2厅1厨1卫,中楼层 (共18层),88.73㎡,平层,72.44㎡,板塔结合,南,砖混结构,简装,两梯五户,有,2021-05-14,商品房,2019-04-03,普通住宅,满两年,共有,"
                                有抵押 10万元 招商银行 业主自还
                              ",已上传房本照片,,,,
1464,['凤凰山1号 2室2厅 南'],110,12951,凤凰山1号,新都,大丰,2室2厅1厨1卫,低楼层 (共17层),84.94㎡,平层,暂无数据,板塔结合,南,框架结构,其他,两梯五户,有,2021-07-06,商品房,2018-11-10,普通住宅,满两年,非共有,"
                                有抵押 16
                              ",已上传房本照片,,,,
1465,['尚林花园 3室1厅 东南'],150,18331,尚林花园,新都,大丰,3室1厅1厨1卫,低楼层 (共17层),81.83㎡,错层,68.41㎡,板楼,东南,钢混结构,其他,两梯六户,有,2021-08-07,商品房,2015-02-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1466,['鲜花大院 2室1厅 南'],75,15376,鲜花大院,新都,大丰,2室1厅1厨1卫,高楼层 (共18层),48.78㎡,平层,39.77㎡,塔楼,南,框架结构,其他,两梯五户,有,2021-08-12,商品房,2013-08-17,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1467,['锦绣庭院 5室2厅 南'],128,8147,锦绣庭院,新都,新都城区,5室2厅1厨2卫,高楼层 (共6层),157.12㎡,跃层,142.45㎡,板塔结合,南,混合结构,简装,一梯两户,无,2021-04-09,商品房,2016-03-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1468,['东街38号 4室2厅 东南'],81,4683,东街38号,新都,新都城区,4室2厅1厨2卫,低楼层 (共7层),173㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,暂无数据,2021-01-24,商品房,1993-02-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1469,['北欧知识城二期 2室2厅 南'],87,11498,北欧知识城二期,新都,大丰,2室2厅1厨1卫,高楼层 (共34层),75.67㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,三梯六户,有,2021-09-23,商品房,2018-06-04,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1470,['钰邸华府 2室2厅 南'],95,11290,钰邸华府,新都,大丰,2室2厅1厨1卫,低楼层 (共18层),84.15㎡,平层,暂无数据,板塔结合,南,框架结构,其他,两梯四户,有,2021-11-16,商品房,2019-09-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1471,['金峰云水涧一期 2室2厅 东'],71,7823,金峰云水涧一期,新都,大丰,2室2厅1厨1卫,低楼层 (共3层),90.76㎡,平层,暂无数据,板楼,东,未知结构,其他,一梯一户,暂无数据,2021-07-31,商品房,2015-12-11,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1472,['博雅新城D区 5室2厅 南'],170,9999,博雅新城D区,新都,大丰,5室2厅1厨3卫,高楼层 (共6层),170.03㎡,跃层,154.88㎡,板楼,南,钢混结构,毛坯,一梯两户,无,2020-10-09,商品房,2010-01-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1473,['毕生路57号 4室2厅 南'],102,6108,毕生路57号,新都,新都城区,4室2厅1厨3卫,中楼层 (共5层),167.02㎡,错层,暂无数据,板楼,南,砖混结构,精装,一梯两户,无,2020-08-23,商品房,2000-01-06,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1474,['三堰巷10号 5室3厅 南 北'],108,5037,三堰巷10号,新都,新都城区,5室3厅1厨3卫,高楼层 (共5层),214.45㎡,跃层,暂无数据,板楼,南 北,混合结构,简装,一梯一户,无,2021-08-05,商品房,2007-08-08,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1475,['盛世名城 5室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,盛世名城,新都,大丰,5室2厅1厨3卫,高楼层 (共13层),121.42㎡,跃层,92.75㎡,塔楼,东,钢混结构,其他,一梯一户,有,2020-06-21,商品房,2018-01-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1476,['锦绣庭院 5室2厅 南'],128,8147,锦绣庭院,新都,新都城区,5室2厅1厨2卫,高楼层 (共6层),157.12㎡,跃层,142.45㎡,板塔结合,南,混合结构,简装,一梯两户,无,2021-04-09,商品房,2016-03-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1477,['源上湾国际社区千叶郡 3室2厅 西'],125,14468,源上湾国际社区千叶郡,新都,新都城区,3室2厅1厨1卫,中楼层 (共29层),86.4㎡,平层,70.08㎡,板塔结合,西,钢混结构,简装,两梯五户,有,2021-08-13,商品房,2015-07-24,普通住宅,满五年,共有,"
                                有抵押 15万元 工商银行 业主自还
                              ",已上传房本照片,,,,
1478,['东街三巷68号 5室2厅 东'],108,5450,东街三巷68号,新都,新都城区,5室2厅1厨3卫,中楼层 (共5层),198.2㎡,暂无数据,暂无数据,板塔结合,东,框架结构,简装,一梯两户,暂无数据,2021-10-22,商品房,2007-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1479,['静水苑一期 5室2厅 东'],110,7187,静水苑一期,新都,大丰,5室2厅1厨2卫,高楼层 (共5层),153.07㎡,跃层,暂无数据,暂无数据,东,未知结构,其他,一梯一户,暂无数据,2021-03-03,商品房,2019-08-19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1480,['东街38号 4室2厅 东南'],81,4683,东街38号,新都,新都城区,4室2厅1厨2卫,低楼层 (共7层),173㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,暂无数据,2021-01-24,商品房,1993-02-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1481,['源上湾国际社区千叶郡 3室2厅 南'],122,12860,源上湾国际社区千叶郡,新都,新都城区,3室2厅1厨2卫,低楼层 (共26层),94.87㎡,平层,77.29㎡,板塔结合,南,钢混结构,简装,两梯六户,有,2021-07-14,商品房,2015-12-09,普通住宅,满五年,非共有,"
                                有抵押 24万元 工行 客户偿还
                              ",已上传房本照片,,,,
1482,['龙门街37号院 3室2厅 南'],98,5796,龙门街37号院,新都,新都城区,3室2厅1厨2卫,高楼层 (共6层),169.1㎡,平层,暂无数据,板塔结合,南,砖混结构,简装,一梯两户,暂无数据,2021-03-16,商品房,2010-03-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1483,['金峰云水涧二期 3室2厅 南 北'],83,6455,金峰云水涧二期,新都,大丰,3室2厅1厨2卫,低楼层 (共6层),128.6㎡,平层,114.75㎡,板楼,南 北,框架结构,简装,一梯两户,无,2021-08-16,商品房,2015-04-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1484,['汉嘉国际 5室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,汉嘉国际,新都,新都城区,5室2厅1厨3卫,高楼层 (共4层),242㎡,跃层,暂无数据,板塔结合,南,钢混结构,其他,一梯两户,无,2021-10-10,商品房,2014-04-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1485,['明新国际新城 2室2厅 东'],78.5,9589,明新国际新城,新都,大丰,2室2厅1厨1卫,中楼层 (共16层),81.87㎡,平层,66.72㎡,板塔结合,东,钢混结构,简装,两梯四户,有,2021-07-03,商品房,2016-04-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1486,['香城润园 4室2厅 南'],128,10425,香城润园,新都,新都城区,4室2厅1厨2卫,高楼层 (共6层),122.79㎡,跃层,暂无数据,板楼,南,框架结构,其他,一梯一户,暂无数据,2021-09-27,商品房,2019-09-04,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1487,['新城花园(新都) 4室2厅 西南'],210,9521,新城花园(新都),新都,新都城区,4室2厅1厨2卫,高楼层 (共11层),220.58㎡,错层,195.08㎡,板楼,西南,砖混结构,精装,一梯两户,有,2019-10-18,商品房,2016-04-15,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1488,['北欧知识城二期 3室2厅 东'],130,12786,北欧知识城二期,新都,大丰,3室2厅1厨2卫,中楼层 (共34层),101.68㎡,平层,暂无数据,板塔结合,东,钢混结构,其他,三梯六户,有,2021-12-11,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                有抵押 成都华兴 客户偿还
                              ",未上传房本照片,,,,
1489,['华丰园 2室2厅 东 西'],83,9781,华丰园,新都,大丰,2室2厅1厨1卫,中楼层 (共6层),84.86㎡,平层,73.99㎡,板楼,东 西,砖混结构,精装,一梯两户,暂无数据,2021-10-13,商品房,2014-03-05,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,,,,
1490,['东风园 2室2厅 南'],61,7080,东风园,新都,大丰,2室2厅1厨1卫,中楼层 (共5层),86.17㎡,平层,暂无数据,板楼,南,钢混结构,简装,一梯两户,有,2021-11-01,商品房,2011-01-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1491,['源上湾国际社区万融城B区 3室2厅 东南'],125,13876,源上湾国际社区万融城B区,新都,新都城区,3室2厅1厨2卫,中楼层 (共31层),90.09㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,三梯六户,有,2021-09-18,商品房,2017-10-16,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1492,['保利城一期 5室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,保利城一期,新都,大丰,5室1厅1厨2卫,高楼层 (共19层),157.14㎡,复式,157㎡,板塔结合,南,框架结构,精装,两梯四户,有,2020-08-22,商品房,2016-09-27,普通住宅,满五年,共有,"
                                有抵押 60万元 自己解决 业主自还
                              ",已上传房本照片,,,,
1493,['保利城三期 3室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,保利城三期,新都,大丰,3室2厅1厨1卫,中楼层 (共18层),88.91㎡,平层,71.68㎡,塔楼,北,钢混结构,简装,两梯五户,有,2021-09-29,商品房,2016-07-04,普通住宅,满五年,共有,"
                                有抵押 29万元
                              ",已上传房本照片,,,,
1494,['缤纷翡翠湾 3室2厅 北'],105,11627,缤纷翡翠湾,新都,大丰,3室2厅1厨2卫,中楼层 (共26层),90.31㎡,平层,暂无数据,板塔结合,北,钢混结构,其他,两梯四户,有,2021-11-19,商品房,2019-04-11,普通住宅,满两年,共有,"
                                有抵押 90万元 邮政 平安 客户偿还
                              ",已上传房本照片,,,,
1495,['三合嘉苑 3室1厅 东南'],112,8578,三合嘉苑,新都,毗河,3室1厅1厨2卫,低楼层 (共6层),130.57㎡,平层,暂无数据,板楼,东南,混合结构,其他,一梯四户,无,2021-12-20,商品房,暂无数据,普通住宅,暂无数据,非共有,"
                                暂无数据
                              ",未上传房本照片,,,,
1496,['保利拉斐公馆 4室2厅 北'],209,15384,保利拉斐公馆,新都,保利公园,4室2厅1厨2卫,低楼层 (共32层),135.86㎡,平层,暂无数据,板塔结合,北,钢混结构,精装,两梯四户,有,2021-04-16,商品房,2018-03-08,普通住宅,满两年,共有,"
                                有抵押 50万元 业主自还
                              ",已上传房本照片,,,,
1497,['丽景东湖 4室3厅 东南'],88.8,6139,丽景东湖,新都,新都城区,4室3厅1厨2卫,高楼层 (共6层),144.65㎡,跃层,130.67㎡,板塔结合,东南,钢混结构,精装,一梯两户,暂无数据,2021-03-04,商品房,2008-06-11,普通住宅,满五年,共有,"
                                有抵押 9万元 业主自还
                              ",已上传房本照片,,,,
1498,['北欧知识城二期 3室1厅 北 南'],140,16189,北欧知识城二期,新都,大丰,3室1厅1厨1卫,中楼层 (共34层),86.48㎡,平层,暂无数据,板塔结合,北 南,框架结构,精装,三梯六户,有,2021-10-02,商品房,2016-02-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
